"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"18036","DIWANI NIRNAY JOURNAL","RAJBIL/2003/11847","11-02-2003","English, HINDI","Monthly","O.P.SACHDEVA","O.P.SACHDEVA","Rajasthan","Jodhpur"
"18037","DIWAR DEEP","45352","22-07-1988","Hindi","Weekly","SURENDER SINGH PARIHAR","SURENDER SINGH PARIHAR","Madhya Pradesh","Bhopal"
"18038","DIXIT TIMES","UPHIN/2004/15248","04-05-2009","Hindi","Daily","RAM KUMAR DIXIT","RAM KUMAR DIXIT","Uttar Pradesh","Agra"
"18039","DIYA HARSH SAVDHAN INDIA EXPRESS","MPHIN/2015/65579","11-01-2016","Hindi","Monthly","JITENDRA SINGH BHADORIYA","JITENDRA SINGH BHADORIYA","Madhya Pradesh","Gwalior"
"18040","DIYA SAMACHAR","UTTHIN/2012/41816","30-04-2012","Hindi","Weekly","ANIL KUMAR MITTAL","ANIL KUMAR MITTAL","Uttarakhand","Dehradun"
"18041","DIYA SAVERA","GJGUJ/25/A1065","05-06-2025","Gujarati","Daily","Kishor Jyotiram Surwade","Kishor Jyotiram Surwade","Gujarat","Surat"
"18042","DIYA SAVERA","GUJGUJ/2020/79603","05-03-2021","Gujarati","Weekly","KISHOR SURWADE","KISHOR SURWADE","Gujarat","Surat"
"18043","DIYA TIMES","UPHIN/2016/70754","20-03-2017","Hindi","Monthly","RAJENDRA KUMAR YADAV","RAJENDRA KUMAR YADAV","Uttar Pradesh","Lucknow"
"18044","DIYA TIMES","UPHIN/2009/30236","31-12-2009","Hindi","Weekly","RAJENDRA KUMAR YADAV","RAJENDRA KUMAR YADAV","Uttar Pradesh","Lucknow"
"18045","DIYA TIMES","UPHIN/2015/63468","31-07-2015","Hindi","Daily","RAJENDRA KUMAR YADAV","RAJENDRA KUMAR YADAV","Uttar Pradesh","Lucknow"
"18046","DIYODAR SAMACHAR","GUJGUJ/2022/85841","12-12-2023","Gujarati","Weekly","CHAUHAN NATUJI BHUDARJI","CHAUHAN NATUJI BHUDARJI","Gujarat","Banaskantha"
"18047","DK SARADHYAM LOO CHAATIMPU","APTEL/2008/26737","09-01-2009","Telugu","Daily","DEVARAKONDA KALIDAS","DEVARAKONDA KALIDAS","Andhra Pradesh","Hyderabad"
"18048","DK SARADHYAM LOO CHAATIMPU","APTEL/2011/37621","31-05-2011","Telugu","Fortnightly","DEVARAKONDA KALIDAS","DEVARAKONDA KALIDAS","Andhra Pradesh","Hyderabad"
"18049","DLA AM","UPENG/2007/21067","05-09-2007","English","Daily","MAHENDRA JAIN","AJAY AGARWAL","Uttar Pradesh","Agra"
"18050","DLA(DAILY LIFE ANALYSIS)","DELHIN/2008/25565","16-09-2008","Hindi","Daily","MAHENDRA JAIN","AJAY AGARWAL","Delhi","New Delhi"
"18051","DLA(DAILY LIFE ANALYSIS)","UPHIN/2007/19778","18-05-2000","Hindi","Daily","MAHENDRA JAIN","AJAY AGARWAL","Uttar Pradesh","Agra"
"18052","DLA(DAILY LIFE ANALYSIS)","UPHIN/2008/25211","14-08-2008","Hindi","Daily","MAHENDRA JAIN","AJAY AGARWAL","Uttar Pradesh","Meerut"
"18053","DLA(DAILY LIFE ANALYSIS)","UPHIN/2008/25990","27-11-2008","Hindi","Daily","MAHENDRA JAIN","AJAY AGARWAL","Uttar Pradesh","Jhansi"
"18054","DNA","DELENG/2016/70265","23-02-2017","English","Daily","ANURAG BHATNAGAR","DILIGENT MEDIA CORPORATION LTD","Delhi","New Delhi"
"18055","DNA","GUJENG/2007/22424","07-01-2008","English","Daily","R. K. GUPTA","DILIGENT MEDIA CORPORATION LTD","Gujarat","Ahmedabad"
"18056","DNA","KARENG/2008/29008","25-09-2009","English","Daily","PRASHANT SAXENA","DILIGENT MEDIA CORPORATION LTD","Karnataka","Bengaluru"
"18057","DNA","MAHENG/2005/15154","16-08-2005","English","Daily","PRASHANT SAXENA","DILIGENT MEDIA CORPORATION LTD","Maharashtra","Mumbai"
"18058","DNA (DAILY NEWS & ANALYSIS)","RAJENG/2008/24805","23-07-2008","English","Daily","KAMAL KANT SHARMA","DILIGENT MEDIA CORPORATION LTD","Rajasthan","Jaipur"
"18059","DNA (DAILY NEWS & ANALYSIS) SUNDAY","RAJENG/2008/24756","23-07-2008","English","Weekly","KAMAL KANT SHARMA","DILIGENT MEDIA CORPORATION LTD","Rajasthan","Jaipur"
"18060","DNA SUNDAY","GUJENG/2008/24355","19-06-2008","English","Weekly","R. K. GUPTA","DILIGENT MEDIA CORPORATION LTD","Gujarat","Ahmedabad"
"18061","DNA TIMES","MAHENG/2009/32502","16-08-2010","English","Weekly","HARI HARDAS GURUSEVADAS BAIRAGI","HARI HARDAS GURUSEVADAS BAIRAGI","Maharashtra","Pune"
"18062","DNYAN ARTH","MAHMAR/2014/60732","11-03-2015","Marathi","Monthly","VISHWANATH GOVIND PAWAR","VISHWANATH GOVIND PAWAR","Maharashtra","Mumbai"
"18063","DNYAN CHAKRA","MAHMAR/2018/74897","22-02-2018","Marathi","Fortnightly","BHUJANGRAO RAMA PATIL","BHUJANGRAO RAMA PATIL","Maharashtra","Jalna"
"18064","DNYAN GUNN SAGAR","MPHIN/25/A2089","06-08-2025","Hindi","Weekly","Jyoti sharma","Jyoti sharma","Madhya Pradesh","Sagar"
"18065","DNYAN JYOTEE","MAHMAR/2008/23129","04-03-2008","Marathi","Monthly","DILIP B. LATHI","DILIP B. LATHI","Maharashtra","Pune"
"18066","DNYAN KUMBHA","61804","26-06-1995","Marathi","Monthly","VINAYAK KULKARNI","VINAYAK KULKARNI","Andhra Pradesh","Pune"
"18067","DNYAN PRAVAH","MAHMAR/2006/18519","31-01-2007","Marathi","Weekly","DR. RAJESH RATANCHAND PHADE","RAJESH RATAN CHAND PHODE","Maharashtra","Solapur"
"18068","DNYAN SURYA","MHMAR/25/A4882","08-12-2025","Marathi","Weekly","ALTAF ALIS APHATAB MUSTAFA SAMLEWALE","ALTAF ALIS APHATAB MUSTAFA SAMLEWALE","Maharashtra","Sangli"
"18069","DNYAN SUYOG","MHMAR/26/A1550","16-03-2026","Marathi","Bimonthly (Once in two months)","SURYAKANT  BHANUDAS  KAMBLE","SURYAKANT  BHANUDAS  KAMBLE","Maharashtra","Mumbai"
"18070","Dnyan Vritta","MHMAR/25/A2526","15-09-2025","Marathi","Monthly","Aakash Sunil Dhumal","Aakash Sunil Dhumal","Maharashtra","Jalgaon"
"18071","DNYANAMAY","MAHBIL/2017/72661","25-07-2017","English, Marathi","Quarterly","SHAMKANT DESHMUKH","PROGRESSIVE EDUCATION SOCIETY","Maharashtra","Pune"
"18072","Dnyanamruta Vaani","KNKAN/25/A0373","22-05-2025","Kannada","Daily","Rajendra","Rajendra","Karnataka","Yadgir"
"18073","DNYANANKUSH","MAHMAR/2011/43002","19-06-2012","Marathi","Weekly","VAMAN VISHWANATH ANKUSH","VAMAN VISHWANATH ANKUSH","Maharashtra","Latur"
"18074","DNYANDARPAN","MHMAR/25/A1526","02-07-2025","Marathi","Weekly","Sangita Gabaji Baviskar","Sangita Gabaji Baviskar","Maharashtra","Nashik"
"18075","DNYANDARSHAN EDUCATIONAL WARTA","MAHMAR/2015/67225","03-06-2016","Marathi","Weekly","DATTATRYA HANMANT PATIL","DATTATRYA HANMANT PATIL","Maharashtra","Sangli"
"18076","DNYANDEO MHANE","MAHMUL/2019/90609","03-04-2025","English, Marathi, Hindi","Fortnightly","MANDAR MANOHAR MAHAJAN","APARNA SANTOSH PARANJPE","Maharashtra","Thane"
"18077","DNYANDHARA","MAHMAR/2009/28973","18-09-2009","Marathi","Weekly","DESHPANDE JAYANT PANDURANG","DESHPANDE JAYANT PANDURANG","Maharashtra","Ahilyanagar"
"18078","DNYANESHWAR","18687","30-11-1969","Marathi","Quarterly","VISHRAM KULKARNI","SHUKLA YAJURVEDEEYA MAHARASHTRIYA MADHYANDIN BRAHMAN MADHYAWARTI MANDAL","Maharashtra","Pune"
"18079","DNYANESHWARI SWARNIMA","MAHMAR/2008/25701","14-08-2012","Marathi","Fortnightly","SUREKHA GANGADHAR AYNOR","ANIRUDDHA ARVINDNATH RANALKAR","Maharashtra","Thane"
"18080","DNYANGANGA DEEP","MAHMAR/2014/58424","26-11-2014","Marathi","Weekly","SANTOSH HARISHCHANDRA NIKHARE","SANTOSH HARISHCHANDRA NIKHARE","Maharashtra","Buldhana"
"18081","DNYANLILA","MAHMAR/2012/42796","22-06-2012","Marathi","Weekly","JAGADISH DNYANOBA UNDRE","UNDRE JAGADISH DNYANOBA","Maharashtra","Pune"
"18082","DNYANODAYA","14505","12-12-1958","Marathi","Monthly","Pradip Lamuel Kamble","DNYANODAYA TRUST","Maharashtra","Pune"
"18083","Dnyansagar","MHMAR/26/A1202","17-02-2026","Marathi","Weekly","Dadasaheb Kisanrao Ghodke","Dadasaheb Kisanrao Ghodke","Maharashtra","Chhatrapati Sambhaji Nagar"
"18084","DNYANSAMVAD","MAHMAR/2012/60939","26-03-2015","Marathi","Monthly","BABASAHEB RAGHOJI BORADE","BABASAHEB RAGHOJI BORADE","Maharashtra","Kolhapur"
"18085","DNYANSARANG","MAHMAR/2016/72739","26-07-2017","Marathi","Weekly","PANDIT HIRAMAN SONAR","PANDIT HIRAMAN SONAR","Maharashtra","Jalgaon"
"18086","DNYANSINDHU","MAHMAR/2015/60695","10-03-2015","Marathi","Monthly","FAND VIDYA VINAYAK","FAND VIDYA VINAYAK","Maharashtra","Nashik"
"18087","DNYANVANT","MAHMAR/2010/40313","06-01-2012","Marathi","Weekly","SACHIN KISAN NARSALE","SACHIN KISAN NARSALE","Maharashtra","Ahilyanagar"
"18088","DNYANVISHVA","MAHMAR/2017/72635","25-07-2017","Marathi","Weekly","RAMESH DATTATRAYARAO MASKE","RAMESH DATTATRAYARAO MASKE","Maharashtra","Nanded"
"18089","DO BAJE DOPEHR","49994","15-10-1991","Hindi","Daily","ARUN LAL BANWARILAL YADAV","IGR PUBLICATIONS PRIVATE LIMITED","Maharashtra","Mumbai"
"18090","DO GAJ DURI","RAJHIN/2022/89281","30-09-2024","HINDI","Daily","VIJAY RATHORE","VIJAY RATHORE","Rajasthan","Jhalawar"
"18091","DO KADAM LIFE","MPHIN/2011/43699","04-07-2012","Hindi","Monthly","SMT. SAVITRI SINGH THAKUR","SAVITRI SINGH THAKUR","Madhya Pradesh","Bhopal"
"18092","DO SHABAD","44205","04-08-1984","Hindi","Daily","HARIDWAR PRASAD","HARIDWAR PRASAD","Bihar","Patna"
"18093","DO TOK BEBAK","63213","16-02-1996","Hindi","Weekly","KAMLESH GUPTA","KAMLESH GUPTA","Uttar Pradesh","Basti"
"18094","DO TOUK MEDIA","UPHIN/2021/80803","10-01-2022","Hindi","Fortnightly","DAYA SHANKAR CHAUBEY","DAYA SHANKAR CHAUBEY","Uttar Pradesh","Lucknow"
"18095","DOAB PATRIKA","UPHIN/2010/33989","20-10-2010","Hindi","Monthly","PRAMOD TOMAR","PRAMOD TOMAR","Uttar Pradesh","Baghpat"
"18096","DOAB VANI","UPHIN/2013/52995","14-11-2013","Hindi","Monthly","MAHAVIR PRASHAD SHASHI","MAHAVIR PRASHAD SHASHI","Uttar Pradesh","Meerut"
"18097","DOABA DARPAN","PUNPUN/2018/76043","","Punjabi","Weekly","PARAMJIT SINGH","PARAMJIT SINGH","Punjab","Jalandhar"
"18098","DOABA DARSHAN","69964","02-12-1999","Hindi","Weekly","PARTHNATH TRIPATHI","PARTHANATH TRIPATHI","Uttar Pradesh","Fatehpur"
"18099","DOABA DARSHAN","UPHIN/2010/34323","16-11-2010","Hindi","Daily","PARTH NATH TRIPATHI","PARTHANATH TRIPATHI","Uttar Pradesh","Fatehpur"
"18100","DOABA DASTAK","PUNHIN/2021/86116","16-01-2024","Hindi","Monthly","KARANBIR SINGH","KARANBIR SINGH","Punjab","Jalandhar"
"18101","DOABA EXPRESS","PUNPUN/2016/70065","19-01-2017","Punjabi","Daily","SATISH KUMAR","SATISH KUMAR","Punjab","Hoshiarpur"
"18102","DOABA HEADLINES","PUNPUN/2002/23099","26-02-2008","Punjabi","Weekly","RAM SINGH AULAKH","RAM SINGH AULAKH","Punjab","Jalandhar"
"18103","DOABA KI AWAZ","UPHIN/2015/74852","22-02-2018","Hindi","Weekly","VISHWAJEET MISHRA","VISHWAJEET MISHRA","Uttar Pradesh","Fatehpur"
"18104","DOABA LEHAR","PBPUN/26/A5091","15-06-2026","Punjabi","Fortnightly","Ashok Kumar","Ashok Kumar","Punjab","Jalandhar"
"18105","DOABA NEWSLINE","PUNHIN/2023/86535","21-02-2024","Hindi","Fortnightly","SATPAUL SHARMA","SATPAUL SHARMA","Punjab","Jalandhar"
"18106","DOABA SAMRAT","UPHIN/2008/24032","26-05-2008","Hindi","Weekly","SHAQIL AHMED SIDDAQUI","SHAQIL AHMED SIDDIQUI","Uttar Pradesh","Fatehpur"
"18107","DOABA SAMRAT","UPHIN/2014/55964","18-06-2014","Hindi","Daily","SHAQIL AHMED SIDDIQUI","SHAQIL AHMED SIDDIQUI","Uttar Pradesh","Fatehpur"
"18108","DOABA SAMVAD","UPHIN/2013/55130","01-04-2014","Hindi","Weekly","AMAR JEET SINGH","AMAR JEET SINGH","Uttar Pradesh","Fatehpur"
"18109","DOABA TODAY","UPURD/2014/58942","13-12-2014","Urdu","Weekly","MUMTAZ AHMAD","MUMTAZ AHMAD","Uttar Pradesh","Fatehpur"
"18110","DOABA UPDATES","PBBIL/26/A4507","01-06-2026","Punjabi, Hindi","Monthly","YOGESH KUMAR","YOGESH KUMAR","Punjab","Jalandhar"
"18111","DOABA VARTA","47884","22-11-1988","Hindi","Daily","AKHILESH PANDEY","UMESH YOGESH & CO. PVT. LTD.","Uttar Pradesh","Fatehpur"
"18112","DOABE DI AWAZ","PUNPUN/2018/76902","20-02-2019","Punjabi","Fortnightly","RAJ KUMAR","RAJ KUMAR","Punjab","Jalandhar"
"18113","Doar Koth","JKKAS/26/A4591","03-06-2026","Kashmiri","Weekly","Mohd Shuaib Wani","Mohd Shuaib Wani","Jammu and Kashmir","Pulwama"
"18114","DOBASPETE VOICE","KARKAN/2014/59693","20-01-2015","Kannada","Monthly","RAJESH","RAJESH","Karnataka","Bengaluru"
"18115","DOC PLUS","MAHENG/2017/73871","23-11-2017","English","Monthly","MATHEW ANTONY","ASDA MEDIA & ENTERTAINMENT PVT. LTD.","Maharashtra","Mumbai"
"18116","DOCK VARTA","16681","02-07-1968","English","Monthly","RANJIT MOHAN","KOLKATA DOCK LABOUR BOARD","West Bengal","Kolkata"
"18117","DOCSTAR","UPENG/2016/67443","13-06-2016","English","Monthly","TAJWAR SULTANA","TAJWAR SULTANA","Uttar Pradesh","Bareilly"
"18118","DOCTOR PAGES","UTTENG/2016/67654","28-06-2016","English","Monthly","NISHANT PANDEY","NISHANT PANDEY","Uttarakhand","Dehradun"
"18119","Doctor Samya","HRMUL/26/A4339","27-05-2026","Hindi, English, Punjabi","Monthly","Karma","Karma","Haryana","Sirsa"
"18120","DOCTOR VISION","KARBIL/2014/58025","30-10-2014","English, Kannada","Monthly","SHRINIVAS P. DIVAKAR","SHRINIVAS P. DIVAKAR","Karnataka","Bengaluru"
"18121","DOCTOR VOICE","MAHMAR/2021/81988","05-09-2022","Marathi","Monthly","DR ABDUL NAIM ABDULRAHIMAN SHAIKH","DR ABDUL NAIM ABDULRAHIMAN SHAIKH","Maharashtra","Sangli"
"18122","DOCTOR VOICE","UPHIN/2017/72115","06-06-2017","Hindi","Monthly","SURENDRA SINGH BHAGAUR","BHAGAUR ADVANCE HEALTH CARE PRIVATE LIMITED","Uttar Pradesh","Agra"
"18123","DOCTOR'S DIARY","APTEL/2023/88991","25-09-2024","TELUGU","Monthly","S. NAZEER AHMED BASHA","S.NAZEER AHMED BASHA","Andhra Pradesh","Kurnool"
"18124","DOCTOR'S SUGGESTION","APENG/25/A3067","08-10-2025","English","Monthly","ANUPANA SANDEEP KUMAR REDDY","ANUPANA SANDEEP KUMAR REDDY","Andhra Pradesh","Visakhapatnam"
"18125","DOCTORS CARE","APBIL/2018/76159","08-10-2018","English, Telugu","Monthly","VEDURUPARTHI SAGAR BABU","VEDURUPARTHI SAGAR BABU","Andhra Pradesh","Guntur"
"18126","DOCTORS CHOICE","APTEL/2005/16056","25-01-2006","Telugu","Fortnightly","MOHAMMED RAFEE SHAIK","MOHAMMED RAFEE SHAIK","Andhra Pradesh","Hyderabad"
"18127","DOCTORS CHOICE","APENG/2005/16041","24-01-2006","English","Fortnightly","MOHAMMED RAFEE SHAIK","MOHAMMED RAFEE SHAIK","Telangana","Hyderabad"
"18128","DOCTORS DAY","MPHIN/2023/88558","15-10-2024","HINDI","Monthly","RAJEEV SHRIVASTAVA","RAJEEV SHRIVASTAVA","Madhya Pradesh","Gwalior"
"18129","DOCTORS DINACHARYA","APTEL/25/A0024","25-02-2025","Telugu","Monthly","Kanala Jaya Babu","Kanala Jaya Babu","Andhra Pradesh","Kurnool"
"18130","DOCTORS HUB","DELENG/2014/57981","29-10-2014","English","Monthly","PUNEET SEHGAL","PUNEET SEHGAL","Delhi","New Delhi"
"18131","DOCTORS MEDICAL GUIDE","40599","03-06-1983","English","Monthly","GULBIR SINGH BHATIA","GULBIR SINGH BHATIA","Delhi","New Delhi"
"18132","DOCTORS RISK","MAHMUL/2021/54253","28-01-2014","English, Marathi, Hindi","Weekly","ARUN DUDHNATH MISHRA","ARUN MISHRA","Maharashtra","Mumbai"
"18133","DOCTORS WINDOW","RAJBIL/2014/60546","04-03-2015","English, HINDI","Monthly","ASHWANI KUMAR","ASHWANI KUMAR","Rajasthan","Hanumangarh"
"18134","DOCUMENTARY MAKER","MAHHIN/2018/75936","31-08-2018","Hindi","Monthly","RAJEEV ASHOK KADAM","RAJEEV ASHOK KADAM","Maharashtra","Mumbai"
"18135","DODAMARG EXPRESS","MAHMAR/2018/78343","30-12-2019","Marathi","Weekly","MANOJKUMAR MOHAN MALKAR","MANOJKUMAR MOHAN MALKAR","Maharashtra","Sindhudurg"
"18136","DODTI ZINDAGI","UTTHIN/2024/89026","24-09-2024","HINDI","Weekly","HARISH THAPILYAL","HARISH THAPILYAL","Uttarakhand","Dehradun"
"18137","DOGRA HERALD","JKENG/2015/68152","05-08-2016","ENGLISH","Daily","SAMAR DEV SINGH CHARAK","RICH HARVEST","Jammu and Kashmir","Jammu"
"18138","DOGRA JOURNALIST","JKHIN/25/A5162","16-12-2025","Hindi","Monthly","AMIT KUMAR","AMIT KUMAR","Jammu and Kashmir","Jammu"
"18139","DOGRA NEWS","46984","22-06-1993","Urdu","Daily","JAITENDER SHARMA","JAITENDER SHARMA","Jammu and Kashmir","Jammu"
"18140","DOGRA TIMES","JKENG/2020/80378","12-10-2021","English","Weekly","RAHUL DEV","RAHUL DEV","Jammu and Kashmir","Jammu"
"18141","Doineek janokantho","WBBEN/26/A5541","25-06-2026","Bengali","Daily","MD ABDUR RAFIQUE","MD ABDUR RAFIQUE","West Bengal","Kolkata"
"18142","DOINIK DOSHDIK","WBMUL/2024/89967","05-11-2024","MULTILINGUAL","Daily","NURULLA","NURULLA","West Bengal","North 24 Parganas"
"18143","DOLAMARU","56251","25-09-2013","Hindi","Daily","PUKH RAJ TAAK","PUKH RAJ TAAK","Rajasthan","Nagaur"
"18144","DOLAMARU","RAJHIN/2013/52711","22-10-2013","Hindi","Daily","PUKHRAJ TAAK","PUKH RAJ TAAK","Rajasthan","Sirohi"
"18145","DOLCOS NEWS","18856","01-01-1969","English, Gujarati","Bimonthly (Once in two months)","HANS BHUGRA","DAIRY OWNERS LEAGUE COOPERATIVE SOCIETY LTD.","Maharashtra","Mumbai"
"18146","DOLPHIN EXPRESS","APTEL/2016/68866","06-10-2016","Telugu","Monthly","DADI VENKATA RAO","DADI VENKATA RAO","Andhra Pradesh","Visakhapatnam"
"18147","DOMANI","23599","30-11-1975","English","Quarterly","P COUNOUMA","SRI AUROBINDO ASHRAM, PUDUCHERRY","Puducherry","Puducherry"
"18148","DOMBIVALI HORN","MAHENG/2016/71741","18-05-2017","English","Fortnightly","KRISHNAMURTHY SHIVA IYER","KRISHNAMURTHY SHIVA IYER","Maharashtra","Thane"
"18149","DOMBIVALI PARISAR","MAHMUL/2012/58646","29-11-2014","English, Marathi, Hindi","Weekly","Anuja Nilesh Wani","Anuja Nilesh Wani","Maharashtra","Thane"
"18150","DOMBIVLI KALYAN PLUS","MAHENG/2002/06716","23-05-2002","English","Weekly","R. Krishnamurthy","BENNETT, COLEMAN & CO. LIMITED","Maharashtra","Mumbai"
"18151","DOMINICAN ASHRAM","46971","27-04-1988","English","Quarterly","LOHALE ANTHONY","DOMINICAN PUBLICATIONS INDIA (P) LTD.","Maharashtra","Nagpur"
"18152","DOMMETI CREATION PATRIKA","TELTEL/2015/60410","24-02-2015","Telugu","Monthly","DOMMETI SAIDULU","DOMMETI SAIDULU","Telangana","Nalgonda"
"18153","DOMUS","MAHENG/2012/45937","25-10-2012","English","Monthly","MANECK DAVAR","SPENTA MULTIMEDIA","Maharashtra","Mumbai"
