"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"58012","SACH KI PARCHHAIYA","47626","23-01-1988","Hindi","Weekly","PUSHPA SHARMA","SMT PUSHPA SHARMA","Madhya Pradesh","Dhar"
"58013","SACH KI PARIKRAMA","MPHIN/2021/80090","04-09-2021","Hindi","Quarterly","AQEEL KHAN","AQEEL KHAN","Madhya Pradesh","Bhopal"
"58014","Sach Ki Pehredari","UAHIN/26/A3330","08-05-2026","Hindi","Fortnightly","Deepak Bhandari","Deepak Bhandari","Uttarakhand","Nainital"
"58015","SACH KI RAAH","MPHIN/2012/45293","18-09-2012","Hindi","Monthly","SUDEEP DUBEY","SUDEEP DUBEY","Madhya Pradesh","Rewa"
"58016","SACH KI RAFTAR","DELHIN/2013/53730","30-12-2013","Hindi","Fortnightly","DHARMVIR","DHARMVIR","Delhi","New Delhi"
"58017","SACH KI RANBHERI","UTTHIN/2010/31477","19-03-2010","Hindi","Weekly","KULDEEP SINGH","KULDEEP SINGH","Uttarakhand","Dehradun"
"58018","SACH KI SHAKTI","PUNHIN/2018/75682","18-07-2018","Hindi","Weekly","CHANDAN BHANOT","CHANDAN BHANOT","Punjab","Jalandhar"
"58019","SACH KI TAKAT","HARHIN/2011/42449","29-10-2012","Hindi","Fortnightly","KARAMVIR SINGH","KARAMVIR SINGH","Haryana","Ambala"
"58020","SACH KI TOP","UTTHIN/2014/57222","12-09-2014","Hindi","Weekly","MAHENDER SINGH NEGI","MAHENDER SINGH NEGI","Uttarakhand","Nainital"
"58021","SACH KI TOP","UTTHIN/2023/88017","16-07-2024","HINDI","Weekly","MAHENDER SINGH NEGI","MAHENDER SINGH NEGI","Uttarakhand","Dehradun"
"58022","SACH KI UDAN","MPHIN/2013/51982","16-09-2013","Hindi","Weekly","ALKA MALVIYA","ALKA MALVIYA","Madhya Pradesh","Hoshangabad"
"58023","SACH KI VEERAH","MPHIN/25/A0559","28-05-2025","Hindi","Weekly","MOHD FARHAN KHAN","MOHD FARHAN KHAN","Madhya Pradesh","Bhopal"
"58024","SACH KI ZUBAAN","DELHIN/2008/26313","30-08-2010","Hindi","Weekly","SAKIZAN","SAKIZAN","Delhi","New Delhi"
"58025","SACH KO SAHAARA","MPHIN/2020/79352","01-02-2021","Hindi","Monthly","MO YASIR KHAN","MO YASIR KHAN","Madhya Pradesh","Bhopal"
"58026","SACH KO SAHAARA","MPHIN/2022/87033","25-04-2024","Hindi","Quarterly","MO YASIR KHAN","MO YASIR KHAN","Madhya Pradesh","Bhopal"
"58027","SACH KYA HAI","UPHIN/2016/68799","27-09-2016","Hindi","Daily","PRASHANT VASHIST","PRASHANT VASHIST","Uttar Pradesh","Lucknow"
"58028","SACH KYA HAI","56725","15-07-1993","Hindi","Daily","PRASHANT VASHISHT","PRASHANT VASHISHT","Uttar Pradesh","Firozabad"
"58029","SACH KYA HAI","40330","07-09-1981","Hindi","Weekly","PRASHANT VASHIST","PRASHANT VASHIST","Uttar Pradesh","Firozabad"
"58030","SACH KYA HAI","UPHIN/2014/57512","29-09-2014","Hindi","Daily","PRASHANT VASHISHTHA","PRASHANT VASHISHTHA","Uttar Pradesh","Hathras"
"58031","SACH MEDIA","RAJHIN/2022/86076","11-01-2024","Hindi","Daily","SUMERSINGH CHUNDAWAT","SUMER SINGH CHUNDAWAT","Rajasthan","Jodhpur"
"58032","SACH PE KAABU","UPHIN/2009/27713","14-05-2009","Hindi","Fortnightly","SADIK ALI","SADIK ALI","Uttar Pradesh","Sultanpur"
"58033","SACH R.T.I KA","UTTHIN/2011/42125","14-05-2012","HINDI","Fortnightly","MANISH JAIN","MANISH JAIN","Uttarakhand","Dehradun"
"58034","SACH SAMARTH","MPHIN/2020/89837","24-10-2024","HINDI","Quarterly","RAJU SAWDE","RAJU SAWDE","Madhya Pradesh","Bhopal"
"58035","SACH SATYA DRASHTI NEWS","GUJBIL/2022/83171","23-01-2023","Gujarati, Hindi","Fortnightly","GOPAL KESHUJI NAYAK","GOPAL KESHUJI NAYAK","Gujarat","Ahmedabad"
"58036","SACH SE AAGE","UPHIN/2015/66069","08-02-2016","Hindi","Weekly","URMILA  AGRAWAL","INFINITE SOLUTION","Uttar Pradesh","Lucknow"
"58037","SACH SE SAKSHATKAR","MPHIN/2010/32185","06-05-2010","Hindi","Weekly","Devendra Kumar Patel","Devendra Kumar Patel","Madhya Pradesh","Bhopal"
"58038","Sach Sutra","RJHIN/26/A6399","07-08-2026","Hindi","Weekly","Deepanshu Parashar","Deepanshu Parashar","Rajasthan","Tonk"
"58039","SACH TIMES","MPHIN/2009/45558","05-10-2012","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Morena"
"58040","SACH TIMES","MPHIN/2016/70711","16-03-2017","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Datia"
"58041","SACH TIMES","CHHHIN/2022/85809","04-12-2023","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Chhattisgarh","Raipur"
"58042","SACH TIMES","MPHIN/2017/74280","30-05-2018","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Guna"
"58043","SACH TIMES","MPHIN/2017/72341","23-06-2017","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Shivpuri"
"58044","SACH TIMES","MPHIN/2012/50290","14-06-2013","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Bhopal"
"58045","SACH TIMES","MPHIN/2014/65180","08-12-2015","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Gwalior"
"58046","SACH TIMES","MPHIN/2016/69612","16-12-2016","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Sheopur"
"58047","SACH TIMES","MPHIN/2016/69089","24-10-2016","Hindi","Daily","RAVINDRA SINGH NAVRANG","RAVINDRA SINGH NAVRANG","Madhya Pradesh","Bhind"
"58048","SACHA AAGOO","15530","01-01-1967","URDU, PUNJABI","Fortnightly","BHAN SINGH","BHAN SINGH","Punjab","Tarn Taran"
"58049","SACHA PAHRUHA","51871","25-11-2009","HINDI","Weekly","SUSHIL KUMAR PANDEY","SUSHIL KUMAR PANDEY","Uttar Pradesh","Kanpur Nagar"
"58050","SACHA SAATHI","TNHIN/2004/13247","27-09-2004","Hindi","Monthly","G.L.B.ERNEST","JESUS CALLS","Tamil Nadu","Chennai"
"58051","SACHAA GYAN","MPHIN/2021/82450","21-10-2022","Hindi","Monthly","RANI","RANI","Madhya Pradesh","Bhopal"
"58052","SACHAI","48389","03-11-2011","Sindhi","Weekly","KAMLESH KODUMAL RAWLANI","KAMLESH KODUMAL RAWLANI","Gujarat","Ahmedabad"
"58053","SACHAI","GUJGUJ/2016/69336","16-11-2016","Gujarati","Weekly","KAMLESH KODUMAL RAWLANI","KAMLESH KODUMAL RAWLANI","Gujarat","Ahmedabad"
"58054","SACHAI KA KARISHMA","HARHIN/2020/80778","27-12-2021","Hindi","Weekly","JONY KUMAR","JONY KUMAR","Haryana","Fatehabad"
"58055","SACHAI KA TARANA","GUJGUJ/2017/72040","02-06-2017","Gujarati","Weekly","PATHAN MUSTUFAKHAN MURADHKHAN","PATHAN MUSTUFAKHAN MURADHKHAN","Gujarat","Sabar Kantha"
"58056","SACHAI KI ROSHNI","UPHIN/2017/71562","05-05-2017","Hindi","Weekly","RIHANA","RIHANA","Uttar Pradesh","Ghaziabad"
"58057","SACHAI NI SATHE NEWS","GJGUJ/26/A6214","28-07-2026","Gujarati","Fortnightly","Shah Bijalben","Shah Bijalben","Gujarat","Ahmedabad"
"58058","SACHAL PRAHARI PTRAKAR VARI","UPHIN/2024/90223","28-11-2024","HINDI","Fortnightly","MOHD RIJWAN","MOHD RIJWAN","Uttar Pradesh","Pratapgarh"
"58059","SACHARACHAR","69410","26-11-1998","Gujarati","Daily","HARSHABEN S. UPADHYAY","HARSHABEN S. UPADHYAY","Gujarat","Ahmedabad"
"58060","SACHCHA BAYAN","UPURD/2015/65061","03-12-2015","Urdu","Weekly","MOHD. SHAUKAT ULLAH","MOHD.SHAUKAT ULLAH","Uttar Pradesh","Kanpur Nagar"
"58061","SACHCHA DOST","MPHIN/2013/52360","01-10-2013","Hindi","Daily","VINAYAK LUNIA JAIN","VINAYAK LUNIA JAIN","Madhya Pradesh","Ujjain"
"58062","SACHCHA FAISLA","UTTHIN/2011/38098","01-07-2011","Hindi","Weekly","KANTA DEVI","KANTA DEVI","Uttarakhand","Chamoli"
"58063","SACHCHA HEERA","CHHHIN/2008/25231","14-08-2008","Hindi","Fortnightly","NARAYAN DAS VAISHNAV","NARAYAN DAS VAISHNAV","Chhattisgarh","Rajnandgaon"
"58064","SACHCHA HINDUSTANI","MAHHIN/2016/67244","02-06-2016","Hindi","Weekly","RAMESH GUPTA","RAMESH GUPTA","Maharashtra","Mumbai"
"58065","SACHCHA HINDUSTANI","GJGUJ/25/A2785","22-09-2025","Gujarati","Weekly","Gajan Imtiyaz Nurmamad","Gajan Imtiyaz Nurmamad","Gujarat","Devbhumi Dwarka"
"58066","SACHCHA KANOON","MPHIN/2014/54468","10-02-2014","Hindi","Weekly","MAHENDRA KACHHAWA","MAHENDRA KACHHAWA","Madhya Pradesh","Indore"
"58067","SACHCHA LEKHAN","RAJHIN/2015/62982","02-07-2015","Hindi","Fortnightly","JAYESH PAREEK","JAYESH PAREEK","Rajasthan","Bhilwara"
"58068","SACHCHA LOKTANTRA","RAJHIN/2023/90952","18-06-2025","Hindi","Monthly","SURAJ SONI","SURAJ SONI","Rajasthan","Ganganagar"
"58069","SACHCHA PRAYAS","MPHIN/2010/38911","21-04-2014","Hindi","Daily","NARENDRA KOTHARI","NARENDRA KOTHARI","Madhya Pradesh","Ujjain"
"58070","SACHCHA SAGAR","RAJHIN/2021/90991","19-06-2025","Hindi","Daily","VINITA KARNANI","VINITA KARNANI","Rajasthan","Sawai Madhopur"
"58071","SACHCHA SAGAR","54544","07-01-2013","Hindi","Daily","VINITA KARNANI","VINITA KARNANI","Rajasthan","Tonk"
"58072","SACHCHA SAGAR","RAJHIN/2014/60187","12-02-2015","Hindi","Daily","VINITA KARNANI","VINITA KARNANI","Rajasthan","Jaipur"
"58073","SACHCHA SANDESH","MPHIN/2002/08454","02-12-2002","Hindi","Weekly","ANJANI KUMAR SHASTRI","ANJANI KUMAR SHASTRI","Madhya Pradesh","Rewa"
"58074","SACHCHA SATHI","UPURD/2010/31633","30-03-2010","Urdu","Weekly","SHAKEEL AHMAD SIDDIQUI","SHAQEEL AHMAD SIDDIQUI","Uttar Pradesh","Fatehpur"
"58075","SACHCHA SAUDA","UPHIN/2010/33846","01-10-2010","Hindi","Fortnightly","SUSHIL GANDHI","SUSHIL GANDHI","Uttar Pradesh","Meerut"
"58076","SACHCHA YUG","UPHIN/2008/33631","15-09-2010","Hindi","Weekly","BHUDEV PRASAD DIXIT","BHUDEV PRASAD DIXIT","Uttar Pradesh","Ghaziabad"
"58077","SACHCHAI ABHI TAK","UPHIN/2010/35372","24-01-2011","Hindi","Daily","ASHISH YADAV","ASHISH YADAV","Uttar Pradesh","Muzaffarnagar"
"58078","SACHCHAI JINDAGI KI","UPHIN/2023/85111","26-06-2023","Hindi","Weekly","KASHIF JAMAL","KASHIF JAMAL","Uttar Pradesh","Muzaffarnagar"
"58079","SACHCHAI KA KHULASA","UPHIN/2008/26316","28-11-2008","Hindi","Daily","VIKAS MAHESHWARI","VIKAS MAHESHWARI","Uttar Pradesh","Muzaffarnagar"
"58080","SACHCHAI KHABRO KI","MHMAR/26/A5398","22-06-2026","Marathi","Weekly","Shaikh Zuber Ahemad Shaikh Nisar","Shaikh Zuber Ahemad Shaikh Nisar","Maharashtra","Nandurbar"
"58081","SACHCHAI KI JEET","UTTHIN/2010/30941","16-02-2010","HINDI","Weekly","MOHD NAFEES","MOHD NAFEES","Uttarakhand","Udham Singh Nagar"
"58082","SACHCHAI KI KHOJ","UPHIN/2015/36283","21-03-2011","Hindi","Daily","MOHD. YUSUF","MOHD. YUSUF","Uttar Pradesh","Amroha"
"58083","SACHCHAI KI KIRAN","UTTHIN/2011/41594","18-04-2012","Hindi","Fortnightly","SHAMEEM BANO","SHAMEEM BANO","Uttarakhand","Udham Singh Nagar"
"58084","SACHCHAI KI MASHAL","63146","13-02-1996","Hindi","Weekly","KAMINI GOEL","KAMINI GOEL","Uttarakhand","Dehradun"
"58085","SACHCHAI KI PRASTUTI","MPHIN/2020/79261","13-01-2021","Hindi","Monthly","SAHEBA AKHTAR","SAHEBA AKHTAR","Madhya Pradesh","Bhopal"
"58086","SACHCHAI KI SOCH","GUJHIN/2020/79377","17-02-2021","Hindi","Weekly","JITENDRA DEEPAK MOTE","JITENDRA DEEPAK MOTE","Gujarat","Rajkot"
"58087","SACHCHAI KI TISHNAGAI","UPURD/2023/90932","18-06-2025","Urdu","Daily","NAVED RAZA","NAVED RAZA","Uttar Pradesh","Kanpur Nagar"
"58088","SACHCHAI KI TISHNAGAI","UPURD/2021/81189","03-03-2022","Urdu","Weekly","NAVED RAZA","NAVED RAZA","Uttar Pradesh","Kanpur Nagar"
"58089","SACHCHAI KI VAPSI","RAJHIN/2014/60215","16-02-2015","Hindi","Fortnightly","NARESH CHANDWANI","NARESH CHANDWANI","Rajasthan","Ajmer"
"58090","SACHCHAI SE RAABTA","MPURD/2021/83823","17-04-2023","Urdu","Monthly","NASREEN KHAN","NASREEN KHAN","Madhya Pradesh","Bhopal"
"58091","SACHCHAIYAN","59604","23-11-1994","Hindi","Weekly","MADAN GOPAL","MADAN GOPAL","Uttar Pradesh","Meerut"
"58092","SACHCHAIYAN","UPHIN/2014/56904","04-09-2014","Hindi","Daily","MADAN GOPAL","MADAN GOPAL","Uttar Pradesh","Meerut"
"58093","SACHCHE DIN","MPHIN/2021/82412","17-10-2022","Hindi","Daily","SAHABZADA ABDUL RASHEED KHAN","SAHABZADA ABDUL RASHEED KHAN","Madhya Pradesh","Bhopal"
"58094","SACHCHE DIN","MPHIN/2024/89813","23-10-2024","HINDI","Monthly","SAHABZADA ABDUL RASHEED KHAN","SAHABZADA ABDUL RASHEED KHAN","Madhya Pradesh","Bhopal"
"58095","SACHCHEY WAQIYAT","38916","12-11-1980","Urdu","Monthly","S. U. AMANI","SIRAJ AMANI","Delhi","New Delhi"
"58096","SACHCHI AKANKSHAA","47909","10-07-2012","Hindi","Weekly","DHANRAJ MAHESHWARI","DHANRAJ MAHESHWARI","Uttar Pradesh","Kanpur Nagar"
"58097","SACHCHI DUNIYA","26980","18-12-1975","Hindi","Monthly","RAGHU NANDAN SHARMA","RAGHU NANDAN SHARMA","Delhi","New Delhi"
"58098","SACHCHI KATHAYEIN","UTTHIN/2010/31931","16-04-2010","Hindi","Weekly","RUDRESH FAUJI","RUDRESH FAUZI","Uttarakhand","Dehradun"
"58099","SACHCHI KATHAYEIN","UPHIN/2009/29152","08-10-2009","Hindi","Weekly","RUDRESH FAUJI","RUDRESH FAUJI","Uttar Pradesh","Muzaffarnagar"
"58100","SACHCHI KATHAYEIN","UTTHIN/2010/36695","27-05-2011","Hindi","Fortnightly","RUDRESH FAUJI","RUDRESH FAUZI","Uttarakhand","Haridwar"
"58101","SACHCHI KHABAR","MPHIN/2021/82723","14-11-2022","Hindi","Quarterly","MAYANK BAGHEL","MAYANK BAGHEL","Madhya Pradesh","Bhopal"
"58102","SACHCHI KHABAR","MPHIN/26/A1122","16-02-2026","Hindi","Quarterly","Mayank baghel","Mayank baghel","Madhya Pradesh","Vidisha"
"58103","SACHCHI KHABAR","MPHIN/25/A5145","15-12-2025","Hindi","Quarterly","Mayank baghel","Mayank baghel","Madhya Pradesh","Harda"
"58104","SACHCHI KHABAR","MPHIN/25/A4574","02-12-2025","Hindi","Quarterly","Mayank baghel","Mayank baghel","Madhya Pradesh","Rajgarh"
"58105","SACHCHI KHABREN","9633","10-01-1964","Hindi","Weekly","SH RAM SUMIRAN LAL","SH RAM SUMIRAN LAL","Uttar Pradesh","Sultanpur"
"58106","SACHCHI LIPI","MPHIN/2021/80107","13-08-2021","Hindi","Quarterly","FIRDOS","FIRDOS","Madhya Pradesh","Bhopal"
"58107","SACHCHI PAHAL","UPHIN/2018/75841","09-08-2018","Hindi","Monthly","DR. SARVESH SUDHAKAR","DR. SARVESH SUDHAKAR","Uttar Pradesh","Kasganj"
"58108","SACHCHI PARAT","HARHIN/2007/25398","02-09-2008","Hindi","Weekly","SANJEEV MUNJAAL","SANJEEV MUNJAAL","Haryana","Sirsa"
"58109","SACHCHI PRERNAYE","MPHIN/2023/85158","05-07-2023","Hindi","Quarterly","SHABEENA BEE","SHABEENA BEE","Madhya Pradesh","Bhopal"
"58110","SACHCHI PUKAR","MAHMAR/2016/72190","14-06-2017","Marathi","Weekly","MANGESHKUMAR SHANKAR HIRE","MANAGESH KUMAR SHANKAR HIRE","Maharashtra","Pune"
"58111","SACHCHI REPORT","RAJHIN/2010/33624","10-09-2010","Hindi","Fortnightly","HONEY RAMDEV","HONEY RAMDEV","Rajasthan","Jodhpur"
"58112","SACHCHI REPORT","RAJHIN/2015/62916","26-06-2015","Hindi","Daily","HONEY RAMDEV","HONEY RAMDEV","Rajasthan","Jodhpur"
"58113","SACHCHI SEVA","MHMAR/25/A2176","11-08-2025","Marathi","Fortnightly","Amit Kamal Ruprella","Amit Kamal Ruprella","Maharashtra","Thane"
"58114","SACHCHI SEVA","MAHHIN/2022/82680","10-11-2022","Hindi","Fortnightly","AMIT KAMAL RUPRELLA","AMIT KAMAL RUPRELLA","Maharashtra","Thane"
"58115","SACHET SAMAJ","MPHIN/2020/82089","23-09-2022","Hindi","Monthly","REEMA RAI","POOJYA HEMLATA SHASTRI SMRITI SAMITI","Madhya Pradesh","Bhopal"
"58116","SACHETAN","53899","21-11-1984","Bengali","Weekly","PRITITOSH BANIK","PRITITOSH BANIK","Assam","Karimganj"
"58117","SACHETAN","ODIODI/200O/07284","18-07-2002","Oriya","Fortnightly","PRABINA NAYAK","PRABINA NAYAK","Odisha","Sundargarh"
"58118","SACHETAN TARK","MPHIN/2022/84740","05-06-2023","Hindi","Quarterly","RAMWATI TIWARI","RAMWATI TIWARI","Madhya Pradesh","Bhopal"
"58119","SACHHA VAKYA","HARHIN/2017/76828","08-02-2019","Hindi","Bimonthly (Once in two months)","HARPAL SINGH (DARD)","HARPAL SINGH (DARD)","Haryana","Hisar"
"58120","SACHHAI KA SPARSH","UPHIN/2019/81889","30-08-2022","Hindi","Daily","SHALINI ASTHANA","SHALINI ASTHANA","Uttar Pradesh","Lucknow"
"58121","SACHHAI KE PUJARI","UPHIN/26/A6256","29-07-2026","Hindi","Monthly","SHYAM GOPAL","SHYAM GOPAL","Uttar Pradesh","Lucknow"
"58122","SACHHAI KE PUJARI","UPHIN/2013/53921","08-01-2014","Hindi","Daily","SHAYAM GOPAL","SHAYAM GOPAL","Uttar Pradesh","Lucknow"
"58123","SACHHE KA BOLBALA","MAHMAR/2021/82736","16-11-2022","Marathi","Weekly","DASHRATH MANAIK MANDHARE","DASHRATH MANAIK MANDHARE","Maharashtra","Pune"
"58124","Sachhi baat taal thok","RJBIL/26/A1058","13-02-2026","Hindi, English","Fortnightly","Dharmendra singh rathore","Dharmendra singh rathore","Rajasthan","Ajmer"
"58125","sachhi nishta","UAHIN/25/A0768","30-05-2025","Hindi","Weekly","Pooja Devi","Pooja Devi","Uttarakhand","Dehradun"
"58126","SACHI GAL","PUNMUL/2010/71474","01-05-2017","English, Punjabi, Hindi","Weekly","SANJEEV MOHAN DAWAR","SANJEEV MOHAN DAWAR","Punjab","Hoshiarpur"
"58127","SACHI SHIKSHA","HARENG/2015/63621","07-08-2015","English","Monthly","DIMPLE CHAUDHARY","DIMPLE CHAUDHARY","Haryana","Sirsa"
"58128","SACHI SHIKSHA","HARPUN/2002/07044","28-07-1999","Punjabi","Monthly","DIMPLE CHAUDHARY","DIMPLE CHAUDHARY","Haryana","Sirsa"
"58129","SACHI SHIKSHA","69449","26-08-2013","Hindi","Monthly","DIMPLE CHAUDHARY","DIMPLE CHAUDHARY","Haryana","Sirsa"
"58130","SACHI TASVIR","GJMUL/26/A6779","13-08-2026","English, Gujarati, Hindi","Monthly","NIRAJ CHANDULAL PANDYA","NIRAJ CHANDULAL PANDYA","Gujarat","Kutch"
"58131","SACHI VAAT","GUJGUJ/2015/62481","09-06-2015","GUJARATI","Daily","CHARMIBAHEN NEEL GANDHI","CHARMIBAHEN NEEL GANDHI","Gujarat","Ahmedabad"
"58132","SACHI VAAT","GUJGUJ/2004/18872","24-02-2012","GUJARATI","Fortnightly","CHARMIBAHEN NEEL GANDHI","CHARMIBAHEN NEEL GANDHI","Gujarat","Ahmedabad"
"58133","SACHIT SANWAD","MPHIN/2016/69936","16-01-2017","Hindi","Monthly","SUNIL BHARTI","SUNIL BHARTI","Madhya Pradesh","Jabalpur"
"58134","SACHITRA NETI BHARATAM","TELTEL/2016/69514","05-12-2016","Telugu","Monthly","K.V. GEETHA KUMARI","K.V. GEETHA KUMARI","Telangana","Rangareddy"
"58135","SACHITRA NETI BHARATAM","62925","11-02-2016","Telugu","Daily","K.V. GEETHA KUMARI","K.V. GEETHA KUMARI","Telangana","Hyderabad"
"58136","SACHITRA NEWS","MAHMAR/2023/84611","29-05-2023","Marathi","Daily","SACHIN SHRIKRUSHNA MESHRAM","SACHIN SHRIKRUSHNA MESHRAM","Maharashtra","Bhandara"
"58137","SACHITRA NIMAD DARPAN","MPHIN/2016/70236","30-01-2017","Hindi","Daily","HARSHBHAN TIWARI","HARSHBHAN TIWARI","Madhya Pradesh","Burhanpur"
"58138","SACHITRA NIMAD DARPAN","MPHIN/2018/77173","09-04-2019","Hindi","Daily","HARSHBHAN TIWARI","HARSHBHAN TIWARI","Madhya Pradesh","Barwani"
"58139","SACHITRA NIMAD DARPAN","MPHIN/2012/43397","07-06-2013","Hindi","Daily","HARSHBHAN TIWARI","HARSHBHAN TIWARI","Madhya Pradesh","Khandwa"
"58140","SACHITRA NIMAD DARPAN","MPHIN/2016/70295","02-02-2017","Hindi","Daily","HARSHBHAN TIWARI","HARSHBHAN TIWARI","Madhya Pradesh","Khargone"
"58141","SACHITRA NIMAD DARPAN","MPHIN/2009/32493","04-06-2010","Hindi","Fortnightly","HARSHBHAN TIWARI","HARSHBHAN TIWARI","Madhya Pradesh","Khandwa"
"58142","SACHITRA PAKSHA PATRIKA UDAYASRI","APTEL/2010/33044","27-07-2010","Telugu","Fortnightly","PONNADA GOVINDAMMA","PONNADA GOVINDAMMA","Andhra Pradesh","Srikakulam"
"58143","SACHITRA PATHIK","5020","01-06-1959","Bengali","Weekly","NEMAI CHANDRA GANGULY","NEMAI CHANDRA GANGULY","West Bengal","Kolkata"
"58144","SACHITRA VIJAYA","ODIODI/2001/06853","20-06-2002","Oriya","Monthly","R.K. PANDA","MEDIA ANUPAM LIMITED","Odisha","Ganjam"
"58145","SACHKHAND DRISHTI","PBHIN/25/A4924","09-12-2025","Hindi","Monthly","Anil Thakur","Anil Thakur","Punjab","Jalandhar"
"58146","SACHNAMA","UPHIN/2022/83950","21-04-2023","Hindi","Monthly","HAKIKAT ALI","HAKIKAT ALI","Uttar Pradesh","Muzaffarnagar"
"58147","SACHO MAARG","GUJGUJ/2016/68407","26-08-2016","Gujarati","Weekly","TARANGBHAI VINODRAY PATEL","TARANGBHAI VINODRAY PATEL","Gujarat","Surat"
"58148","SACHOT PATRIKA","RAJHIN1998/02423","30-11-2000","Hindi","Daily","DR.PURSHOTAM SHARMA","DR.PURSHOTAM SHARMA","Rajasthan","Balotra"
"58149","SACHOT PATRIKA","RJHIN/26/A5053","12-06-2026","Hindi","Daily","PURUSHOTTAM SHARMA","PURUSHOTTAM SHARMA","Rajasthan","Jaipur"
"58150","SACHOT PATRIKA","RAJHIN/2008/48912","02-04-2013","Hindi","Daily","DR. PURUSHOTTAM SHARMA","DR.PURSHOTAM SHARMA","Rajasthan","Jaipur"
"58151","SACHOT PATRIKA","RAJHIN/2007/25404","29-08-2008","Hindi","Daily","DR. PURUSHOTAM SHARMA","DR.PURSHOTAM SHARMA","Rajasthan","Jodhpur"
"58152","SACHOT SAMACHAR","GUJGUJ/2012/52984","06-11-2013","Gujarati","Weekly","CHIRAG PRAVINBHAI GHAMANDE","CHIRAG PRAVINBHAI GHAMANDE","Gujarat","Ahmedabad"
"58153","SACRED HEART MONTHLY","13418","10-11-1967","English, Malayalam","Monthly","FR. SAJI KOCHUPARAMBIL","JYOTHI CULTURAL SOCIETY","Kerala","Kottayam"
"58154","SACRED HEART SCHOOL MAGAZINE","23152","19-12-1972","English","Annual","SISTER JACNITA","SACRED HEART HIGH SCHOOL","Punjab","Amritsar"
"58155","SACRED PERSPECTIVES","TNENG/2011/37782","09-06-2011","English","Half Yearly","REV. FR. J. SAMUEL SAVIO","SACRED  HEART SEMINARY","Tamil Nadu","Thiruvallur"
"58156","SADA - E - UTTARAKHAND","UTTURD/2010/38593","19-08-2011","Urdu","Weekly","MOHD. AHMAD MANSOORI","MOHD. AHMAD MANSOORI","Uttarakhand","Dehradun"
"58157","SADA E ANSARI","MAHURD/2013/49340","26-04-2013","Urdu","Daily","ATHER HUSSAIN","ATHER HUSSAIN","Maharashtra","Mumbai"
"58158","SADA E ANSARI","BIHURD/2011/40953","05-03-2012","Urdu","Daily","ATHAR HUSSAIN","ATHAR HUSSAIN","Bihar","Rohtas"
