"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"42013","MUMBAI PARIVARTAN","MAHHIN/2011/41299","28-03-2012","Hindi","Weekly","MOH. SUHAIL ASRAR KHAN","MOH. SUHAIL ASRAR KHAN","Maharashtra","Mumbai"
"42014","MUMBAI PATIDAR PRAGATI","MAHGUJ/2010/32199","07-05-2010","Gujarati","Monthly","CHHAGAN KANJI POKAR","SHREE KUTCHI KADVA PATIDAR GNYATI TRUST FUND - MUMBAI","Maharashtra","Mumbai"
"42015","MUMBAI PLUS","MHHIN/26/A0933","10-02-2026","Hindi","Daily (Monday To Saturday)","Mohammed Farooque Mewati","Mohammed Farooque Mewati","Maharashtra","Mumbai"
"42016","MUMBAI PLUS","MAHHIN/2009/28028","30-04-2012","Hindi","Weekly","MOHD. FAROOQUE KHAN","MOHD. FAROOQUE KHAN","Maharashtra","Mumbai"
"42017","MUMBAI POLITICS","MAHMAR/2010/40841","24-02-2012","Marathi","Weekly","RAMCHANDRA DASHARATH JADHAV","RAMCHANDRA DASHARATH JADHAV","Maharashtra","Mumbai"
"42018","MUMBAI POST","MAHHIN/2022/81610","28-06-2022","Hindi","Weekly","Jitendra Harishchandra Pawar","Jitendra Harishchandra Pawar","Maharashtra","Thane"
"42019","MUMBAI PRASIDDHA SANDHYA","MAHMAR/2012/42274","13-05-2013","Marathi","Weekly","SAVITA RAJENDRA MANE","SAVITA RAJENDRA MANE","Maharashtra","Mumbai"
"42020","MUMBAI PRATINIDHI","MAHHIN/2010/39278","13-10-2011","Hindi","Daily","SHRAVAN KUMAR MISHRA","SHRAVAN KUMAR MISHRA","Maharashtra","Thane"
"42021","MUMBAI RAABTA","MAHURD/2019/77823","20-08-2019","Urdu","Daily","KAMAR AHMED MOHAMMED UMER ANSARI","ADAA PRODUCTION PRIVATE LIMITED","Maharashtra","Mumbai"
"42022","MUMBAI RAIBARELI AMETHI TIMES","MAHHIN/2016/70956","25-04-2017","Hindi","Weekly","DAYASHANKAR MISHRA","DAYASHANKAR MISHRA","Maharashtra","Mumbai"
"42023","MUMBAI RAJASTHAN","MAHHIN/2005/15633","17-11-2005","Hindi","Fortnightly","LALITJAYLALJI RATHOD","LALITJ. RATHOD","Maharashtra","Thane"
"42024","MUMBAI RAJNITI NEWS","MAHHIN/2015/62582","15-06-2015","Hindi","Weekly","PREM RAMADHAR YADAV","PREM RAMADHAR YADAV","Maharashtra","Thane"
"42025","MUMBAI RAJNITI NEWS","MHHIN/25/A4256","21-11-2025","Hindi","Daily","PREM RAMADHAR YADAV","PREM RAMADHAR YADAV","Maharashtra","Palghar"
"42026","MUMBAI REPORTER","MAHMAR/2021/81598","28-06-2022","Marathi","Weekly","TUSHAR ARVIND BANSODE","TUSHAR ARVIND BANSODE","Maharashtra","Mumbai"
"42027","MUMBAI SAHKAR SANGHARSH","MAHMAR/2012/42297","18-05-2012","Marathi","Monthly","BALASAHEB DINKAR GHADGE","BALASAHEB DINKAR GHADGE","Maharashtra","Mumbai"
"42028","MUMBAI SAMACHAR","1689","04-03-1957","Gujarati","Weekly","MEHERWANJI RUSTOMJI CAMA","THE BOMBAY SAMACHAR PVT. LTD.","Maharashtra","Mumbai"
"42029","MUMBAI SAMACHAR","1563","04-03-1957","Gujarati","Daily","MEHERWANJI RUSTOMJI CAMA","THE BOMBAY SAMACHAR PVT. LTD.","Maharashtra","Mumbai"
"42030","MUMBAI SAMACHAR","GUJGUJ/2013/58486","26-11-2014","Gujarati","Daily","MEHERWANJI RUSTOMJI CAMA","THE BOMBAY SAMACHAR PVT. LTD.","Gujarat","Ahmedabad"
"42031","MUMBAI SAMAY","MAHHIN/2022/83907","24-04-2023","Hindi","Weekly","AHMED ALI CHHOTU KHAN","AHMED�ALI�CHHOTU�KHAN","Maharashtra","Mumbai"
"42032","MUMBAI SAMRAT","MAHMAR/2021/81613","29-06-2022","Marathi","Weekly","MR. SUNIL KURESHUKUMAR MANDA","SUNIL KURESHUKUMAR MANDA","Maharashtra","Mumbai"
"42033","MUMBAI SANKLAPNA","MAHMAR/2021/79663","12-03-2021","Marathi","Weekly","ANKUSH LAXMAN SATPUTE","ANKUSH LAXMAN SATPUTE","Maharashtra","Thane"
"42034","MUMBAI SANSANI","MAHHIN/2010/36060","08-03-2011","Hindi","Weekly","JITENDRA RAJARAM SALUNKE","JITENDRA RAJARAM SALUKHE","Maharashtra","Mumbai"
"42035","MUMBAI SEVEN","MAHHIN/2011/40702","09-02-2012","Hindi","Weekly","FARID HANIF SHAIKH","FARID HANIF SHAIKH","Maharashtra","Mumbai"
"42036","MUMBAI SHANGHAI","MAHHIN/2017/75196","11-05-2018","Hindi","Weekly","MUKESH GANESHMAL SANGHVI","MUKESH GANESHMAL SANGHVI","Maharashtra","Mumbai"
"42037","MUMBAI SITARA","MAHHIN/2007/21556","26-10-2007","Hindi","Weekly","RAJ YASHWANT PAWAR","RAJ YESHWANT PAWAR","Maharashtra","Mumbai"
"42038","MUMBAI SMART CITY","MAHHIN/2015/64303","15-10-2015","Hindi","Weekly","YUSUF ADAM PATEL","YUSUF ADAM PATEL","Maharashtra","Mumbai"
"42039","Mumbai Sports Mirror","MHENG/25/A0615","29-05-2025","English","Fortnightly","Mufeed Mahdi Rizvi","Mufeed Mahdi Rizvi","Maharashtra","Thane"
"42040","MUMBAI STAR","MAHHIN/2016/67150","01-06-2016","Hindi","Fortnightly","MOHAMMED MAJEET SHAIKH","MOHAMMED MAJEET SHAIKH","Maharashtra","Mumbai"
"42041","MUMBAI STYLE","MAHHIN/2017/71401","03-05-2017","Hindi","Fortnightly","MANSURI M. YUSUF ABDUL HAMEED","MANSURI M. YUSUF ABDUL HAMEED","Maharashtra","Thane"
"42042","MUMBAI SUNNI MUSLIM TIMES","MAHHIN/2003/10843","29-09-2003","Hindi","Weekly","MOHD. ASIF SHAIKH","MOHD.ASIF SHAIKH","Maharashtra","Mumbai"
"42043","MUMBAI SURYODAYA","MAHMAR/2012/41582","12-04-2012","Marathi","Weekly","PRAKASH ANTU KARANDE","PRAKASH ANTU KARANDE","Maharashtra","Mumbai"
"42044","MUMBAI TAHALKA","MAHHIN/2012/43709","03-07-2012","Hindi","Weekly","SONA A. KHAN","SONA A. KHAN","Maharashtra","Mumbai"
"42045","MUMBAI TALK","MAHHIN/2014/55380","22-04-2014","Hindi","Weekly","KRANTI PRABHAKAR SHANBHAG","ARK EVENTS AND MEDIA PVT. LTD.","Maharashtra","Mumbai"
"42046","MUMBAI TAPAS","MAHMAR/2017/70687","15-03-2017","Marathi","Weekly","RAJEEV MOHAN MISHRA","RAJEEV MOHAN MISHRA","Maharashtra","Thane"
"42047","MUMBAI TARANG","GJGUJ/26/A2525","15-04-2026","Gujarati","Daily","Dilip Nanjibhai Patel","Dilip Nanjibhai Patel","Gujarat","Ahmedabad"
"42048","MUMBAI TARANG","GUJGUJ/2023/87728","03-07-2024","GUJARATI","Daily","DILIP NANJIBHAI PATEL","DILIP NANJIBHAI PATEL","Gujarat","Surat"
"42049","MUMBAI TARANG","MAHHIN/2020/78591","18-03-2020","Hindi","Weekly","DILIP NANJIBHAI PATEL","DILIP NANJIBHAI PATEL","Maharashtra","Mumbai"
"42050","MUMBAI TARANG","MAHGUJ/2022/81612","28-06-2022","Gujarati","Weekly","DILIP NANJIBHAI PATEL","DILIP NANJIBHAI PATEL","Maharashtra","Mumbai"
"42051","MUMBAI TARUN BHARAT","MHMAR/26/A2529","15-04-2026","Marathi","Daily","KIRAN RAVINDRA SHELAR","BHARATIYA VICHAR DARSHAN","Maharashtra","Palghar"
"42052","MUMBAI TARUN BHARAT","MHMAR/26/A4383","29-05-2026","Marathi","Daily","KIRAN RAVINDRA SHELAR","BHARATIYA VICHAR DARSHAN","Maharashtra","Thane"
"42053","MUMBAI TARUN BHARAT","35824","19-07-2012","Marathi","Daily","KIRAN RAVINDRA SHELAR","BHARATIYA VICHAR DARSHAN","Maharashtra","Mumbai"
"42054","MUMBAI TEAM NEWS","MAHHIN/2012/46099","01-11-2012","Hindi","Fortnightly","TABREZ AHMED PATEL","TABREZ AHMED PATEL","Maharashtra","Mumbai"
"42055","MUMBAI TEJ NEWS","MAHMAR/2012/43412","26-06-2012","Marathi","Weekly","DADARAM BAPURAOJI PATIL","DADARAM BAPURAO PATIL","Maharashtra","Thane"
"42056","MUMBAI TIMES","MAHMAR/2014/60934","26-03-2015","Marathi","Daily","R. Krishnamurthy","BENNETT, COLEMAN & CO.LTD","Maharashtra","Mumbai"
"42057","MUMBAI TIMES SAMVAD","MAHMAR/2005/16616","23-05-2006","Marathi","Weekly","SAM DASTOOR","BENNETT, COLEMAN & CO.LTD","Maharashtra","Mumbai"
"42058","MUMBAI TO NASHIK","MAHMAR/2015/65576","12-01-2016","Marathi","Monthly","RAVINDRA ROOPLAL SURYAVANSHI","RAVINDRA RUPLAL SURYAVANSHI","Maharashtra","Mumbai"
"42059","MUMBAI UDAY","MAHMAR/2021/82433","20-10-2022","Marathi","Weekly","PRAMOD KHADSE","PRAMOD KHADSE","Maharashtra","Amravati"
"42060","MUMBAI URDU NEWS","MAHURD/2010/35278","18-01-2011","Urdu","Daily","IMTIYAZ MANZOOR AHMED","SHAH PUBLICATIONS","Maharashtra","Mumbai"
"42061","MUMBAI WATCH","MAHMAR/2022/91080","24-07-2025","Marathi","Weekly","PRAMOD BABAN DETHE","PRAMOD BABAN DETHE","Maharashtra","Thane"
"42062","MUMBAI WATCH","MAHMAR/2008/24510","24-06-2008","Marathi","Fortnightly","PRAMOD BABAN DETHE","PRAMOD BABAN DETHE","Maharashtra","Mumbai"
"42063","MUMBAI ZENLIVE","MAHMAR/2017/73507","23-10-2017","Marathi","Weekly","MILIND SATISH SABNIS","ZENLIVE MEDIA PRIVATE LIMITED","Maharashtra","Mumbai"
"42064","MUMBAICHA RANSANGRAM","MAHMAR/2015/62046","20-05-2015","Marathi","Weekly","SUDHIR BANDU JADHAV","SUDHIR BANDU JADHAV","Maharashtra","Mumbai"
"42065","MUMBAIGARA","MAHGUJ/2007/21373","23-10-2007","Gujarati","Weekly","YOGESH MULJIBHAI MANIAR","MUMBAIGARA PUBLICATION","Maharashtra","Mumbai"
"42066","MUMBAIS LIFE LINE","MAHENG/2011/41115","14-03-2012","English","Weekly","BAVACHAN KOLANKANNY VARGHESE","BAVACHAN KOLANKANNY VARGHESE","Maharashtra","Mumbai"
"42067","MUMBAIYA GUJARATI","MAHGUJ/2019/80403","28-10-2021","Gujarati","Weekly","RAJESH THAWANI","RAJESH THAWANI","Maharashtra","Mumbai"
"42068","MUMTAZ-E-DECCAN","64714","10-12-1996","Urdu","Daily","MIR MUNAWAR ALI","MIR MUNAWAR ALI","Telangana","Hyderabad"
"42069","MUMUKSHUVU","15729","01-12-1967","Telugu","Monthly","MUTTERVE LAKSHMANA DAS","M LAKSHMAN DAS","Andhra Pradesh","Eluru"
"42070","Mumukshya","ORORI/25/A2152","08-08-2025","Oriya","Daily (Monday To Saturday)","NAGABHUSAN DASH","NAGABHUSAN DASH","Odisha","Nayagarh"
"42071","MUNAVVAR TIMES","UPHIN/2004/15692","02-12-2005","Hindi","Weekly","MUJAFFAR ALI","MUJAFFAR ALI","Uttar Pradesh","Lucknow"
"42072","MUNCHOONI","KARKAN/2012/52270","30-09-2013","Kannada","Fortnightly","SHRIKANT YALLAPPA SHIRAHATTI","SHRIKANT .Y. SHRIHATTI","Karnataka","Belgaum"
"42073","MUNDASU MURASU","TNTAM/2024/89543","10-10-2024","TAMIL","Monthly","N. SWAMINATHAN","SWAMINATHAN N","Tamil Nadu","Kanniyakumari"
"42074","MUNDINA KRANTHINARI","KARKAN/2016/72296","20-06-2017","Kannada","Fortnightly","M.H. SHARADHA","M H SHARADHA","Karnataka","Bengaluru"
"42075","MUNDRA NEWS","GUJGUJ/2015/61812","06-05-2015","Gujarati","Weekly","YUVARAJSINH B.RAHEVAR","YUVARAJSINH B.RAHEVAR","Gujarat","Gandhinagar"
"42076","MUNDUCHOOPU","TELTEL/2023/86934","19-04-2024","Telugu","Daily","MAMIDIMADA THIRUPATHAIAH","MAMIDIMADA THIRUPATHAIAH","Telangana","Mahbubnagar"
"42077","MUNFARID","DELURD/2013/52901","01-11-2013","Urdu","Daily","IMTIAZ AHMAD SIDDIQUI","IMTIAZ AHMAD SIDDIQUI","Delhi","New Delhi"
"42078","MUNFARID DUNIYA","MPHIN/25/A3003","07-10-2025","Hindi","Monthly","aijaj baig","aijaj baig","Madhya Pradesh","Bhopal"
"42079","MUNFARID DUNIYA","MPHIN/26/A2023","27-03-2026","Hindi","Quarterly","aijaj baig","aijaj baig","Madhya Pradesh","Bhopal"
"42080","MUNGARSANTI TIMES","UTTBIL/2014/57027","06-09-2014","English, HINDI","Weekly","PREM KUMAR GARWAN","PREM KUMAR GARWAN","Uttarakhand","Dehradun"
"42081","MUNGELI MITRA","CHHHIN/2016/68686","08-09-2016","Hindi","Weekly","SWATANTRA TIWARI","SWATANTRA TIWARI","Chhattisgarh","Mungeli"
"42082","MUNGELI TIMES","CHHHIN/2014/61987","21-05-2015","Hindi","Weekly","GIRISH SHUKLA","MADHU SHUKLA","Chhattisgarh","Mungeli"
"42083","MUNI AVDHUT CHINTAN","GUJBIL/2015/69703","21-12-2016","Gujarati, Hindi","Monthly","SANJAYKUMAR RADHESHYAMBHAI SONI","SANJAY KUMAR RADHESHYAMBHAI SONI","Gujarat","Chhotaudepur"
"42084","MUNICIPALITIES & CORPORATION CASES","23879","11-10-1972","English","Monthly","SWARN BHATIA NIJHAWAU","SWARN BHATIA NIJHAWAU","Delhi","New Delhi"
"42085","MUNICIPULSE","APTEL/2005/17469","22-06-2012","Telugu","Monthly","KANCHUMARTHY SURYA KUMARI","KANCHUMARTHY SURYA KUMARI","Andhra Pradesh","Hyderabad"
"42086","MUNICIPULSE","APBIL/2017/74300","29-12-2017","English, Telugu","Monthly","KANCHUMARTHY SURYA KUMARI","KANCHUMARTHY SURYA KUMARI","Andhra Pradesh","East Godavari"
"42087","MUNIDHARM","MPHIN/2003/11324","27-11-2003","Hindi","Monthly","MEENA SHARMA","MEENA SHARMA","Madhya Pradesh","Bhopal"
"42088","MUNIS TIMES","58860","24-02-1995","Hindi","Weekly","MOHD. ZUBER MUNIS","MOHD. ZUBER MUNIS","Madhya Pradesh","Bhopal"
"42089","MUNJAANE KIRANA","KARKAN/2023/87902","18-07-2024","KANNADA","Daily","KIRANKUMAR NARAYANI","KIRANKUMAR NARAYANI","Karnataka","Bagalkot"
"42090","MUNJAGRATE","KARKAN/2016/66222","23-02-2016","Kannada","Weekly","SHRIDHAR R DORI","SHRIDHAR R DORI","Karnataka","Uttara Kannada"
"42091","Munjane Belaku","KNKAN/25/A0619","29-05-2025","Kannada","Fortnightly","Nandeesh M Menashinakai","Nandeesh M Menashinakai","Karnataka","Belagavi"
"42092","MUNJANE BHARAT","KNKAN/25/A2744","19-09-2025","Kannada","Daily","SEEMA TAJ","SEEMA TAJ","Karnataka","Ramanagara"
"42093","MUNJANE EXPRESS","KARKAN/2014/54653","17-02-2014","Kannada","Daily","RAJESAHEB H. NADAF","RAJESAHEB H. NADAF","Karnataka","Bengaluru"
"42094","MUNJANE EXPRESS","KARKAN/2016/70231","30-01-2017","Kannada","Daily","RAJESAHEB H. NADAF","RAJESAHEB H. NADAF","Karnataka","Belagavi"
"42095","MUNJANE MANJU","KARKAN/2022/87370","27-05-2024","Kannada","Daily","MANJUNATH M.E","MANJUNATH M E","Karnataka","Chamarajanagar"
"42096","MUNJANE MATHU","KARKAN/2014/60152","12-02-2015","Kannada","Daily","G.O. NARASIMHA MURTHY","G.O. NARASIMHA MURTHY","Karnataka","Chitradurga"
"42097","MUNJANE MITRA","KARKAN/2015/63852","22-08-2015","Kannada","Daily","V. PADMANABHA","V.PADMANABHA","Karnataka","Bengaluru"
"42098","MUNJANE SUDINA","KNKAN/26/A4474","01-06-2026","Kannada","Daily","Farooq Mulla","Farooq Mulla","Karnataka","Belagavi"
"42099","MUNJANE SURYA","KARKAN/2013/48988","04-04-2013","Kannada","Daily","SIDDAPPA RAMALINGAPPA HUGAR","SIDDAPPA RAMALINGAPPA HLIGAR","Karnataka","Belgaum"
"42100","MUNJANE UDAYA","KARKAN/2016/69590","08-12-2016","Kannada","Monthly","MANJUNATH R.","MANJUNATH R.","Karnataka","Bengaluru"
"42101","MUNJANEE VARTHE","KARKAN/2023/88973","17-09-2024","KANNADA","Daily","H. L. AMARANTH","H L  AMARNATH","Karnataka","Bengaluru"
"42102","Munjaneya meragu","KNKAN/26/A4616","04-06-2026","Kannada","Daily","Ravi Kumara J O","Ravi Kumara J O","Karnataka","Davanagere"
"42103","MUNMUN TODAY","MPHIN/25/A3028","07-10-2025","Hindi","Quarterly","afreen beg","afreen beg","Madhya Pradesh","Bhopal"
"42104","MUNMUN TODAY","MPHIN/2020/89980","01-11-2024","HINDI","Monthly","AAFREEN BEG","AAFREEN BEG","Madhya Pradesh","Bhopal"
"42105","MUNMUN TODAY","MPHIN/2016/68011","01-08-2016","Hindi","Weekly","AAFREEN BEG","AAFREEN BEG","Madhya Pradesh","Bhopal"
"42106","MUNNETTAM","KERMAL/2003/12081","10-03-2004","Malayalam","Monthly","DR. A. NEELALOHITHADASAN NADAR","KAMRAJ FOUNDATION OF INDIA","Kerala","Thiruvananthapuram"
"42107","MUNNURUKAPU","TELTEL/2014/58777","09-12-2014","Telugu","Monthly","KOLA JANARDHAN","KOLA JANARDHAN","Telangana","Warangal"
"42108","MUNNURUKAPU MASAPATRIKA","TGTEL/26/A3217","06-05-2026","Telugu","Monthly","MANIKONDA VENKATESHWAR RAO","Telangana Rashtra Munnurukapu Mahasabha","Telangana","Hyderabad"
"42109","MUNSIF","UPHIN/2001/04541","06-07-2001","Hindi","Weekly","MD.ASLAM SHAMSI","MD.ASLAM SHAMSI","Uttar Pradesh","Moradabad"
"42110","MUNSIF","8181","10-06-1965","Urdu","Daily","MOHAMMED ABDUL JALEEL","M/S DERA LEASING & CONSTRUCTION COMPANY","Telangana","Hyderabad"
"42111","MUNSIF","27675","23-08-1976","English","Weekly","JAFER HUSSAIN JAFERI","JAFER HUSSAIN JAFERI","Telangana","Hyderabad"
"42112","MUNTIZAR BAHAR E HIND","33246","18-07-2013","Urdu","Weekly","RISHI RAINA","RISHI  RAINA","Jammu and Kashmir","Jammu"
"42113","MUPPADAI","PONTAM/2011/36094","10-03-2011","Tamil","Daily","M.P. MATHIMAHARAJA","M.P.MATHI MAHARAJA","Puducherry","Puducherry"
"42114","MUPPADAI THALAPATHI","PONTAM/2011/39367","27-10-2011","Tamil","Daily","M.P. MATHIMAHARAJA","M.P. MATHI MAHARAJA","Puducherry","Puducherry"
"42115","MUQADDAS","32027","19-04-1979","Urdu","Daily","MOHD. MUSHTAQ AHMED","MOHD. MUSHTAQ AHMED","Maharashtra","Chhatrapati Sambhaji Nagar"
"42116","MUQAM E KOUSER","MPHIN/2016/69671","21-12-2016","Hindi","Quarterly","KOUSAR FAIZAN","KOUSAR FAIZAN","Madhya Pradesh","Bhopal"
"42117","Mur Swajati","ASBIL/26/A6760","13-08-2026","Assamese, English","Daily","Madhurjya Borah","Madhurjya Borah","Assam","Jorhat"
"42118","MURADABAD KA DHAMAKA","47882","22-02-1988","Hindi","Weekly","VINOD SAXENA","VINOD SAXENA","Uttar Pradesh","Moradabad"
"42119","MURADABAD KESARI","UPHIN/2015/61029","01-04-2015","Hindi","Daily","THAKUR KAMESH SINGH","THAKUR KAMESH SINGH","Uttar Pradesh","Moradabad"
"42120","MURADABAD KESARI","UPHIN/2011/41419","03-04-2012","Hindi","Weekly","THAKUR KAMESH SINGH","THAKUR KAMESH SINGH","Uttar Pradesh","Moradabad"
"42121","MURADABAD PRAGATI","UPHIN/2011/40058","19-12-2011","Hindi","Weekly","MOHD. WASEEM  SIDDIQUI","MOHD. WASEEM SIDDIQUI","Uttar Pradesh","Moradabad"
"42122","MURADABAD SANDESH","UPHIN/2022/84163","11-05-2023","Hindi","Weekly","VAJEHA PARVEEN","VAJEHA PARVEEN","Uttar Pradesh","Moradabad"
"42123","MURADNAGAR KI SHAN","UPHIN/2019/78722","02-06-2020","Hindi","Daily","SUDARSHAN PRASAD","SUDARSHAN PRASAD","Uttar Pradesh","Ghaziabad"
"42124","MURALI NADAM","16992","01-01-1968","English, Malayalam","Weekly","P. GOVINDAN NAIR","P GOVINDAN NAIR","Kerala","Thiruvananthapuram"
"42125","MURALI RAVAM","APTEL/2010/34392","23-11-2010","Telugu","Fortnightly","CHAPPIDI TIRUMALESH","CHAPPIDI TIRUMALESH","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"42126","MURARI SAMWAD","MPHIN/2022/85319","24-08-2023","Hindi","Quarterly","GAJENDRA SINGH","GAJENDRA SINGH","Madhya Pradesh","Bhopal"
"42127","MURARIYA EXPRESS","MPHIN/2012/41472","10-04-2012","Hindi","Weekly","JAGDISH BABU YOGI","JAGDISH BABU YOGI","Madhya Pradesh","Bhopal"
"42128","MURASOLI","1244","04-03-1957","Tamil","Daily","KARTHIKEYAN SHANMUGASUNDARAM","MURASOLI TRUST","Tamil Nadu","Chennai"
"42129","MURASU SANGAMAM","TNTAM/2012/56646","25-08-2014","Tamil","Monthly","T.S. RAMANATHAN","T.S. RAMANTHAN","Tamil Nadu","Chennai"
"42130","MURAYEEDU","TNTAM/2015/66456","23-03-2016","Tamil","Monthly","A. ELANGOVAN","A.ELANGOVAN","Tamil Nadu","Chennai"
"42131","MURBAD JANDISHA","MHMAR/25/A2404","04-09-2025","Marathi","Daily (Monday To Saturday)","Gaurav Namdev Shelar","Gaurav Namdev Shelar","Maharashtra","Thane"
"42132","MURBAD JANSHAHI","MHMAR/26/A3275","07-05-2026","Marathi","Weekly (monday to friday)","MAYURI KUNAL SHELAR","MAYURI KUNAL SHELAR","Maharashtra","Thane"
"42133","MURCHHANA","ODIODI/2019/78877","24-08-2020","Oriya","Annual","DIPAK KUMAR KAR","DIPAK KUMAR KAR","Odisha","Khordha"
"42134","MURDER","MAHMAR/2010/34889","24-12-2010","Marathi","Daily","RAJENDRA UTTAM GARDE","RAJENDRA UTTAM GARDE","Maharashtra","Nandurbar"
"42135","MURDER","MAHMAR/2011/41583","12-04-2012","Marathi","Daily","RAJENDRA UTTAM GARDE","RAJENDRA UTTAM GARDE","Maharashtra","Jalgaon"
"42136","MURDER","MAHMAR/2010/34902","27-12-2010","Marathi","Daily","RAJENDRA UTTAM GARDE","RAJENDRA UTTAM GARDE","Maharashtra","Nashik"
"42137","MURDER","71673","16-08-1999","Marathi","Daily","RAJENDRA UTTAM GARDE","RAJENDRA UTTAM GARDE","Maharashtra","Dhule"
"42138","MURDESHWAR WARTA","MAHMAR/2014/66341","04-03-2016","Marathi","Daily","LATIF SHAHA MUSA SHAHA","LATIF SHAHA MUSA SHAHA","Maharashtra","Chhatrapati Sambhaji Nagar"
"42139","MURGUD SAMACHAR","MAHMAR/2006/18491","13-02-2007","Marathi","Weekly","SOU. SEEMA BAJIRAO ALIAS GAJANAN","SOU. SEEMA BAJIRAO ALIAS GAJANAN","Maharashtra","Kolhapur"
"42140","MURLI SANDESH","CHHHIN/2021/86730","01-04-2024","Hindi","Weekly","MURLIDHAR BOHIDAR","MURLIDHAR BOHIDAR","Chhattisgarh","Raigarh"
"42141","MURLIDHAR HALCHAL","MPHIN/2015/63683","07-08-2015","Hindi","Monthly","MURLIDHAR SINGH","MURLIDHAR SINGH","Madhya Pradesh","Bhopal"
"42142","MURLIDHAR HALCHAL","MPHIN/2018/77674","03-07-2019","Hindi","Quarterly","MURLIDHAR SINGH","MURLIDHAR SINGH","Madhya Pradesh","Bhopal"
"42143","MURLIDHAR HALCHAL","MPHIN/2021/82356","13-10-2022","Hindi","Fortnightly","MURLIDHAR SINGH","MURLIDHAR SINGH","Madhya Pradesh","Bhopal"
"42144","MURSHIDABAD BEERKHAN","43945","18-10-1986","Bengali","Fortnightly","DIPENKAR CHAKRABARTI","DIPENKAR CHAKRABARTI","West Bengal","Murshidabad"
"42145","MURSHIDABAD HITAISHI","5029","20-12-1944","Bengali","Weekly","JATINDRA NATH GHOSH","MANINDRA LAL GOSWAMI","West Bengal","Murshidabad"
"42146","MURSHIDABAD NAGORIK KANTHO","WBBEN/2023/87163","01-05-2024","Bengali","Fortnightly","CHHABIRANJAN MAJUMDAR","CHHABIRANJAN MAJUMDAR","West Bengal","Murshidabad"
"42147","MURTHY VANI","KARKAN/2012/47205","31-12-2012","Kannada","Weekly","N. MALLESHAPPA","N. MALLESHAPPA","Karnataka","Davanagere"
"42148","MURTI","GUJGUJ/2004/52455","08-10-2013","Gujarati","Monthly","KALYAN NARAN VEKARIA","SHRI ABJIBAPA NI CHHATRI & HANUMANJI MANDIR TRUST","Gujarat","Kutch"
"42149","MURUD SAMACHAR","MAHMAR/2004/15475","22-10-2005","Marathi","Weekly","SHAM BABURAO KARAPE","SHAM BABURAO KARAPE","Maharashtra","Latur"
"42150","MURUGU","17864","24-03-1970","Tamil","Weekly","M.KUPPUSWAMY","M.KUPPUSWAMY","Tamil Nadu","Chennai"
"42151","musafir media hub","DLBIL/25/A1365","20-06-2025","Hindi, English","Bimonthly (Once in two months)","Dimple Rani","Dimple Rani","Delhi","New Delhi"
"42152","MUSAHIB E HIND","UPURD/2014/57068","09-09-2014","Urdu","Daily","RIZWAN AHMAD","RIZWAN AHMED","Uttar Pradesh","Sultanpur"
