"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"38040","MAHARSI TIMES","APTEL/2022/81863","26-08-2022","Telugu","Monthly","T MADDULETI","T MADDULETI","Andhra Pradesh","Kurnool"
"38041","Maharudra","MHHIN/25/A1885","21-07-2025","Hindi","Weekly","Sushil Tulsiram Hathithele","Sushil Tulsiram Hathithele","Maharashtra","Nagpur"
"38042","MAHASAGAR","66032","01-11-2013","Marathi","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Wardha"
"38043","MAHASAGAR","MAHMAR/2010/35845","21-02-2011","MARATHI","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Gadchiroli"
"38044","MAHASAGAR","MAHMAR/2010/35844","21-02-2011","MARATHI","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Washim"
"38045","MAHASAGAR","MAHMAR/2010/35857","21-02-2011","MARATHI","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Buldhana"
"38046","MAHASAGAR","46975","01-11-2013","Marathi","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Amravati"
"38047","MAHASAGAR","MAHMAR/2016/79101","20-11-2020","Marathi","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Mumbai"
"38048","MAHASAGAR","46973","07-03-2011","Marathi","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Akola"
"38049","MAHASAGAR","MAHMAR/2014/62313","01-06-2015","Marathi","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Palghar"
"38050","MAHASAGAR","MHMAR/25/A0219","16-05-2025","Marathi","Daily","Shrikrishna Tansukhdas Chandak","Shrikrishna Tansukhdas Chandak","Maharashtra","Nashik"
"38051","MAHASAGAR","MAHMAR/2011/40516","04-11-2013","MARATHI","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Gondia"
"38052","MAHASAGAR","MAHMAR/2010/35799","18-02-2011","MARATHI","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Yavatmal"
"38053","MAHASAGAR","20789","01-03-2011","Marathi","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Nagpur"
"38054","MAHASAGAR","MAHMAR/2010/35801","01-11-2013","MARATHI","Daily","SHRIKRISHNA TANSUKHDAS CHANDAK","SHRIKRISHNA TANSUKHDAS CHANDAK","Maharashtra","Bhandara"
"38055","MAHASAGAR SAMACHAR","47160","13-07-1989","Marathi","Daily","N. M. BENDRIKAR","N. M. BENDRIKAR","Maharashtra","Nanded"
"38056","MAHASAMAR","MAHMAR/2018/77491","17-06-2019","Marathi","Daily","SHYAMSUNDAR AADHAR PATIL","SHYAMSUNDAR AADHAR PATIL","Maharashtra","Dhule"
"38057","MAHASAMUND BHASKAR","CHHHIN/2016/68862","06-10-2016","Hindi","Daily","MADHAB PRASAD SINGH","D.B. CORP.LTD","Chhattisgarh","Raipur"
"38058","MAHASAMUND NEWS SERVICE","CTHIN/26/A6266","30-07-2026","Hindi","Monthly","Mo. Moin Hushain Qurashi","Mo. Moin Hushain Qurashi","Chhattisgarh","Mahasamund"
"38059","MAHASAMUND TIMES","CHHHIN/2022/83879","25-04-2023","Hindi","Weekly","RAVINDRA KUMAR VIDANI","RAVINDRA KUMAR VIDANI","Chhattisgarh","Mahasamund"
"38060","MAHASAMUND VANI","CHHMUL/2021/82838","22-11-2022","English, Chhattisgarhi, Hindi","Bimonthly (Once in two months)","ANURAG SHARMA","MAHASAMUND DIARY","Chhattisgarh","Raipur"
"38061","MAHASANGHARSH NEWS","MAHMAR/2013/51551","21-08-2013","Marathi","Weekly","GANESH KESHAV JAGTAP","GANESH KESHAV JAGTAP","Maharashtra","Raigad"
"38062","MAHASANGRAM VARTA","MAHMAR/2015/60070","06-02-2015","Marathi","Weekly","SAYED GOUS AMIR","SAYED GOUS AMIR","Maharashtra","Parbhani"
"38063","MAHASANSKRUTI","MAHMAR/2013/47909","08-02-2013","Marathi","Daily","DIPAKE PARMESHWAR","DIPAKE PARMESHWAR","Maharashtra","Parbhani"
"38064","MAHASATTA","63119","08-02-1996","Marathi","Daily","VASANT KRISHNAJI DATTAWADE","VASANT KRISHNAJI DATTAWADE","Maharashtra","Kolhapur"
"38065","MAHASATTA","48562","24-11-1989","Gujarati","Weekly","NARENDRA TULSIDAS PITHADIA","NARENDRA TULSIDAS PITHADIA","Gujarat","Jamnagar"
"38066","MAHASATTA BHARAT","MAHBIL/2015/65572","11-01-2016","English, HINDI","Monthly","SUMITRA MAHESHWAR BHOPI","SUMITRA MAHESHWAR BHOPI","Maharashtra","Sangli"
"38067","MAHASATTA MAHARASHTRA","MAHHIN/2012/45035","20-02-2013","Hindi","Weekly","OM SHANKAR PANDEY","OM SHANKAR PANDEY","Maharashtra","Mumbai"
"38068","MAHASATTA TIMES","MAHMAR/2013/54493","06-02-2014","Marathi","Weekly","SOMNATH DATTATRY AHIRE","SOMNATH DATTATRY AHIRE","Maharashtra","Solapur"
"38069","MAHASATYE","MAHMAR/2008/27595","28-04-2009","Marathi","Weekly","SANJAY GOPALRAO SONKHEDE","SANJAY GOPALRAO SONKHEDE","Maharashtra","Chhatrapati Sambhaji Nagar"
"38070","MAHASHAKTI EDUCATION TIMES","MPBIL/2012/47994","13-02-2013","English, HINDI","Monthly","ANOKHE LAL DWIVEDI","ANOKHE LAL DWIVEDI","Madhya Pradesh","Bhopal"
"38071","MAHASHAKTI EDUCATION TIMES","MPHIN/26/A1510","16-03-2026","HINDI","Weekly","ANOKHE LAL DWIVEDI","ANOKHE LAL DWIVEDI","Madhya Pradesh","Bhopal"
"38072","MAHASHAKTI MISSION","UPHIN/2014/58004","29-10-2014","Hindi","Daily","Mohd Asif","Bidrawati Devi Patel","Uttar Pradesh","Lucknow"
"38073","MAHASHAKTI RATNA","MAHMAR/2011/41637","18-04-2012","Marathi","Weekly","RAJARAM MAHADEV NIKAM","RAJARAM MAHADEO NIKAM","Maharashtra","Mumbai"
"38074","MAHASHAY DEHAT BULLETIN","UPHIN/2002/08360","27-11-2002","Hindi","Weekly","MAHASHAY RANVIR SINGH","MAHASHAY RANVIR SINGH","Uttar Pradesh","Muzaffarnagar"
"38075","MAHASHIKHAR","MPHIN/2020/79492","17-02-2021","Hindi","Monthly","SANJAY JAIN","SANJAY JAIN","Madhya Pradesh","Indore"
"38076","MAHASHU SANDESH","UTTHIN/2011/41099","13-03-2012","Hindi","Weekly","MADAN SINGH","MADAN SINGH","Uttarakhand","Dehradun"
"38077","MAHASIDDHI POSITIVE NEWS","GUJGUJ/1999/03114","23-03-2001","Gujarati","Fortnightly","VIJAY KUMAR HARIKRISHNA RAVAL","VIJAY KUMAR HARIKRUSHNA RAVAL","Gujarat","Sabar Kantha"
"38078","MAHASIDDHI(COSMO ARTAURA KENDRA PRERIT)","GUJGUJ/1995/03115","23-03-2001","Gujarati","Monthly","VIJAY KUMAR HARIKRUSHNA RAVAL","VIJAY KUMAR HARIKRUSHNA RAVAL","Gujarat","Sabar Kantha"
"38079","MAHASOOL MITRA","MAHMAR/2009/27912","04-06-2009","Marathi","Quarterly","ABHAY RAMLAL LALWANI","ABHAY RAMLAL LALWANI","Maharashtra","Ahilyanagar"
"38080","Mahasul Varta","MHMAR/25/A4665","03-12-2025","Marathi","Quarterly","Tushar Shaila Kulkarni","Tushar Shaila Kulkarni","Maharashtra","Pune"
"38081","MAHATARI","CHHBIL/2017/72723","27-07-2017","Chhattisgarhi, Hindi","Quarterly","SMITA SHARMA","SMITA SHARMA","Chhattisgarh","Raipur"
"38082","MAHATEJ","MHBIL/25/A4182","20-11-2025","Hindi, Marathi","Weekly","ANIKET VIJAY PATIL","ANIKET VIJAY PATIL","Maharashtra","Jalgaon"
"38083","MAHATEJAY MARGDARSHIKA","MHBIL/25/A3180","13-10-2025","Marathi, Hindi","Monthly","Pushand Ulhas Dhake","Pushand Ulhas Dhake","Maharashtra","Jalgaon"
"38084","MAHATHI","APTEL/2006/18657","09-03-2007","Telugu","Monthly","A. RAGHU","A. RAGHU","Andhra Pradesh","Hyderabad"
"38085","MAHATIRTH PALITANA","GUJGUJ/2016/69361","16-11-2016","Gujarati","Weekly","ANKUR VIPULBHAI MEHTA","ANKUR VIPULBHAI MEHTA","Gujarat","Bhavnagar"
"38086","MAHATMA PHOOLE SATYASHODHAK","57900","08-01-1994","Hindi","Fortnightly","SMT GOVINDI PAWAR","SMT.GOVINDI PANWAR","Rajasthan","Jodhpur"
"38087","MAHATMA PHULE DARSHAN","MPHIN/2001/11542","30-12-2003","Hindi","Monthly","P N AMBEDKAR","P N AMBEDKAR","Madhya Pradesh","Bhopal"
"38088","MAHATMYAM","KERMAL/2015/63922","26-08-2015","Malayalam","Monthly","RAJESH T.K.","MAHATMA JANSEVANA KENDRAM","Kerala","Pathanamthitta"
"38089","MAHATVA SAMBODHAN","45338","17-04-1988","Hindi","Weekly","RAFI AHMAD","RAFI AHMAD","Madhya Pradesh","Bhopal"
"38090","MAHATVAKANSHA","UPHIN/2015/64660","09-11-2015","Hindi","Weekly","ABHISHEK KUMAR","ABHISHEK KUMAR","Uttar Pradesh","Lucknow"
"38091","MAHATVAPOORNA","KARHIN/2014/59135","23-12-2014","Hindi","Monthly","JODH SINGH RAJ PUROHIT","JODH SINGH RAJ PUROHIT","Karnataka","Bengaluru"
"38092","MAHAUR GWAREN VAISHY JAGARAN","67437","29-06-2018","Hindi","Monthly","PRAKASHCHANDRA MANDIL","AKHIL BHARTIYA MAHORE GWARE VAISH MAHASHABHA","Madhya Pradesh","Morena"
"38093","MAHAVEER SANDESH","MPHIN/2013/48697","20-03-2013","Hindi","Monthly","PRADEEP JAIN","PRADEEP JAIN","Madhya Pradesh","Indore"
"38094","MAHAVIDARBH","49933","31-05-1991","Hindi","Daily","KALPANA PRADEEPRAO PALIKUNDWAR","KALPANA PRADEEPRAO PALIKUNDWAR","Maharashtra","Chandrapur"
"38095","MAHAVIDARBHA","43648","07-10-1988","Marathi","Daily","KRANTI K. NALAMWAR","A. K. NALAMWAR","Maharashtra","Nagpur"
"38096","MAHAVIDARBHA","43649","01-04-1985","Marathi","Daily","KRANTI K. NALAMWAR","A.K.NALAMWAR","Maharashtra","Nagpur"
"38097","MAHAVIDARBHA","24155","28-02-1974","Marathi","Daily","KALPANA P. PALIKUNDWAR","KALPANA PRADEEPRAO PALIKUNDWAR","Maharashtra","Chandrapur"
"38098","Mahavidyalay Khabarbaat","MHMAR/26/A2042","27-03-2026","Marathi","Weekly","RAJKUMAR MAROTRAO KOLHE","RAJKUMAR MAROTRAO KOLHE","Maharashtra","Thane"
"38099","MAHAVIR","GUJGUJ1996/00062","11-01-2000","Gujarati","Weekly","OSWAL VIDI UPDESH KUMAR","OSWAL VIDI UPDESH KUMAR","Gujarat","Bhavnagar"
"38100","MAHAVIR ARJUN","51885","12-11-1991","Hindi","Daily","RAJKUMAR GOYAL","RAJKUMAR GOYAL","Uttar Pradesh","Hapur"
"38101","MAHAVIR DESH","GJGUJ/25/A3954","13-11-2025","Gujarati","Daily","Amit Mayurkumar Doshi","Amit Mayurkumar Doshi","Gujarat","Sabar Kantha"
"38102","MAHAVIR MISSION","26766","02-06-2011","Hindi","Monthly","SURESH KUMAR JAIN","VARDHMAN STHANAKWASI, JAIN MAHA SANGH","Delhi","New Delhi"
"38103","MAHAVIR PRAVAH","RAJBIL/2013/53515","12-12-2013","English, HINDI","Monthly","MAHENDRA KUMAR CHOPRA","MAHAVIR INTERNATIONAL FOUNDATION TRUST","Rajasthan","Jaipur"
"38104","MAHAVIR SAMNTA SANDESH","56132","23-09-1992","Hindi","Fortnightly","HIMMAT SETH","HIMMAT SETH","Rajasthan","Udaipur"
"38105","MAHAVIR TIMES","MPHIN/2013/53632","18-12-2013","Hindi","Monthly","HEMANT JAIN","HEMANT JAIN","Madhya Pradesh","Indore"
"38106","MAHAVIR VACHAN SABKE LIYE","CHHBIL/2018/76725","25-01-2019","English, HINDI","Monthly","NEELU","NEELU","Chhattisgarh","Raipur"
"38107","MAHAVIR VANI","RAJHIN/2016/75868","16-08-2018","Hindi","Monthly","ANAND SALECHA","ANAND SALECHA","Rajasthan","Chittorgarh"
"38108","MAHAVIR VICHAR","MAHHIN/1997/02147","13-10-2000","Hindi","Monthly","NAVRATAN PARAKH","MAHAVIR INTERNATIONAL TRUST","Maharashtra","Mumbai"
"38109","MAHAVIR VISION","DEBIL/2002/07023","23-05-2003","English, HINDI","Monthly","ANIL JAIN","MAHAVIR INTERNATIONAL","Delhi","New Delhi"
"38110","MAHAVITRAN TIMES","MAHMAR/2015/64098","11-09-2015","Marathi","Weekly","PARMESHWAR (NANA) VISHNU PALVADE","PARMESHWAR (NANA) VISHNU PALVADE","Maharashtra","Chhatrapati Sambhaji Nagar"
"38111","MAHAVNESH TIMES DOT COM","UPHIN/26/A5982","25-07-2026","Hindi","Monthly","Suvarn Rekha Upadhaya","Suvarn Rekha Upadhaya","Uttar Pradesh","Lucknow"
"38112","MAHAVNESH TIMES DOT COM","UPHIN/2007/22805","04-02-2008","Hindi","Weekly","SUVARN REKHA UPADHAYA","SUVARN REKHA UPADHAYA","Uttar Pradesh","Lucknow"
"38113","MAHAWAR VAISHYA SANDESH","RAJHIN/2022/82236","12-10-2022","Hindi","Monthly","SURENDRA KUMAR GUPTA","MAHAWAR VAISHYA SEVA SANSTHA","Rajasthan","Jaipur"
"38114","MAHAZ MALEGAON","MAHURD/2009/29418","05-11-2009","Urdu","Weekly","MUSHTAQUE AHMED KAMALUDDIN","MUSHTAQUE AHMED KAMALUDDIN","Maharashtra","Nashik"
"38115","MAHAZ TIMES","MAHBIL/2013/49178","12-04-2013","Hindi, Urdu","Weekly","SHAIKH MUNAF ABDUL MAJID","SHAIKH MUNAF ABDUL MAJID","Maharashtra","Pune"
"38116","MAHAZ-E-HIND","UPURD/2012/49554","09-05-2013","Urdu","Daily","MOHD BILAL SHEKH","MOHD BILAL SHEKH","Uttar Pradesh","Lucknow"
"38117","MAHBOOB E HIND","DELHIN/2003/11510","24-12-2003","Hindi","Monthly","NASIRUDDIN GAURI","NASIRUDDIN GAURI","Delhi","New Delhi"
"38118","MAHBOOB E WATAN","UPURD/2016/67165","03-06-2016","Urdu","Daily","SADIA BUSHRA","SADIA BUSHRA","Uttar Pradesh","Lucknow"
"38119","MAHE-TAIBA","54591","28-05-1992","Hindi","Monthly","MOHAMMED FAYYAZ AHMED","MOHAMMED FAYYAZ AHMED","Rajasthan","Jodhpur"
"38120","MAHEDVIAS NEWS","GUJGUJ/2018/77845","21-08-2019","Gujarati","Monthly","SAMIULLA RUHULLAMIYAN SAIYAD","SAMIULLA RUHULLAMIYAN SAIYAD","Gujarat","Banaskantha"
"38121","MAHEKA SANSAR","RAJHIN/2012/46411","14-11-2012","Hindi","Daily","IMTIYAZ AHMED","IMTIYAZ AHMED","Rajasthan","Jodhpur"
"38122","MAHEKIYA GYAN SANGBAD","ASSASS/2019/90243","02-12-2024","ASSAMESE","Monthly","YAHYA AHMED BARBHUYAN","YAHYA AHMED BARBHUYAN","Assam","Hojai"
"38123","MAHENDR SANDESH","MPHIN/26/A3036","30-04-2026","Hindi","Monthly","pushpa bai","pushpa bai","Madhya Pradesh","Bhopal"
"38124","MAHENDR SANDESH","MPHIN/2022/86766","04-04-2024","Hindi","Fortnightly","PUSHPA BAI","PUSHPA BAI","Madhya Pradesh","Bhopal"
"38125","MAHER","9280","02-09-2013","Marathi","Monthly","ANAND LAKSHMAN AGASHE","MEDIA NEXT INFOPROCESSORS PVT. LTD.","Maharashtra","Pune"
"38126","MAHER AKTA","GUJGUJ/2007/23727","02-05-2008","Gujarati","Fortnightly","RAMBHAI BHIKHABHAI KADCHHA","RAMBHAI BHIKHABHAI KADCHHA","Gujarat","Junagadh"
"38127","MAHESH DARSHAN","MHMAR/25/A2613","17-09-2025","Marathi","Weekly","MAHESH SUDHAKAR KULKARNI","MAHESH SUDHAKAR KULKARNI","Maharashtra","Pune"
"38128","MAHESH JYOTI","46457","15-10-1987","Hindi","Fortnightly","DHANROOP LAHOTI","DHANROOP LAHOTI","Rajasthan","Nagaur"
"38129","MAHESH MANTRA","MAHHIN/2010/41560","12-04-2012","Hindi","Monthly","NANDLAL GOPIKISHAN RATHI","NAND LAL G RATHI","Maharashtra","Jalna"
"38130","MAHESH PRABHAT","MPHIN/2014/59434","07-01-2015","Hindi","Monthly","PRATIKSHA MAHESHWARI","PRATIKSHA MAHESHWARI","Madhya Pradesh","Indore"
"38131","MAHESHAR","44825","13-02-1986","Urdu","Daily","MOHIUDDIN FAROOQUI","MOHIUDDIN FAROOQUI","Telangana","Hyderabad"
"38132","MAHESHWARI","49951","05-08-1991","Hindi","Fortnightly","BHAGWAN DAS BISANI","ALL INDIA MAHESHWARI MAHASABHA","Chhattisgarh","Raipur"
"38133","MAHESHWARI ANUKRAM","UPHIN/2008/24055","16-05-2008","Hindi","Fortnightly","MUKESH MAHESHWARI","MUKESH MAHESHWARI","Uttar Pradesh","Amroha"
"38134","MAHESHWARI PARICHAY SANDESH","MPHIN/2007/20403","18-07-2007","Hindi","Monthly","RAMBALLABH GUPTA","SRI MAHESHWARI VIVAH SEWA PRAKOSTH SEWA TRUST","Madhya Pradesh","Indore"
"38135","MAHESHWARI SANSKAR","MPHIN/2004/14250","31-03-2005","Hindi","Fortnightly","ASHOK KUMAR SARADA","ASHOK KUMAR SARADA","Madhya Pradesh","Indore"
"38136","MAHESHWARI SEWAK","3971","18-02-1956","HINDI","Monthly","SUJIT BIHANI","SUJIT BIHANI","Rajasthan","Bikaner"
"38137","MAHESHWARI SHAKTI","RAJHIN/2009/28885","10-09-2009","Hindi","Monthly","HARISH CHANDAK","HARISH CHANDAK","Rajasthan","Barmer"
"38138","MAHESHWARI WARTA","MAHHIN/2016/68349","17-08-2016","Hindi","Monthly","SMITA DINESH BHUTADA","SMITA DINESH BHUTADA","Maharashtra","Parbhani"
"38139","MAHI KI GUNJ","MPHIN/2018/76422","16-11-2018","Hindi","Weekly","ALKA BHATEWARA","ALKA BHATEWARA","Madhya Pradesh","Jhabua"
"38140","Mahi Network","MHHIN/25/A0659","29-05-2025","Hindi","Fortnightly","Rakhi Ravikant Pandey","Rakhi Ravikant Pandey","Maharashtra","Mumbai"
"38141","MAHI NEWS","APTEL/25/A0108","11-04-2025","Telugu","Daily","Neeli Rama Subbaiah","Neeli Rama Subbaiah","Andhra Pradesh","Y.S.R."
"38142","MAHI NEWS","APTEL/26/A5325","19-06-2026","Telugu","Daily","Neeli Rama Subbaiah","Neeli Rama Subbaiah","Andhra Pradesh","Chittoor"
"38143","MAHI NEWS","APTEL/26/A3560","13-05-2026","Telugu","Daily","Neeli Ramasubbaiah","Neeli Ramasubbaiah","Andhra Pradesh","Kurnool"
"38144","MAHI PRAVAH","RAJHIN/2000/03994","05-12-2012","Hindi","Weekly","RAMESH CHANDRA PANDYA","RAMESH CHANDRA PANDY","Rajasthan","Dungarpur"
"38145","MAHI SANDESH","RAJHIN/2018/75539","15-06-2018","Hindi","Monthly","ROHIT KRISHNA NANDAN","ROHIT KRISHNA NANDAN","Rajasthan","Jaipur"
