"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"30026","JOKHIM","UPHIN/2015/65547","12-01-2016","Hindi","Daily","SANJEEV PANT","SANJEEV PANT","Uttar Pradesh","Gautam Buddha Nagar"
"30027","JOKHIM","UTTURD/2014/56307","25-07-2014","Urdu","Fortnightly","SANJEEV PANT","SANJEEV PANT","Uttarakhand","Dehradun"
"30028","JOKHIM","UTTHIN/2006/19770","15-05-2007","Hindi","Fortnightly","SANJEEV PANT","SANJEEV PANT","Uttarakhand","Dehradun"
"30029","JONOROB","WBBEN/2011/47750","30-01-2013","Bengali","Fortnightly","SUKLA GANGULY","SUKLA GANGULY","West Bengal","Howrah"
"30030","JONOSONJOG","WBBEN/2023/90136","18-11-2024","BENGALI","Monthly","SHUBHADIP MITRA","SHUBHADIP MITRA","West Bengal","Kolkata"
"30031","JORAVARNAGAR TIMES","GJGUJ/26/A2846","28-04-2026","Gujarati","Daily","SOLANKI VAIBHAV PRAVINBHAI","SOLANKI VAIBHAV PRAVINBHAI","Gujarat","Ahmedabad"
"30032","JORAVARNAGAR TIMES","GUJGUJ/2013/56741","27-08-2014","Gujarati","Daily","VAIBHAV PRAVINBHAI SOLANKI","VAIBHAV PRAVINBHAI SOLANKI","Gujarat","Surendranagar"
"30033","JORAVARNAGAR TIMES","64342","18-10-1996","Gujarati","Weekly","VAIBHAV PRAVINBHAI SOLANKI","VAIBHAV PRAVINBHAI SOLANKI","Gujarat","Surendranagar"
"30034","JORDAR","TGTEL/25/A5224","17-12-2025","Telugu","Daily","RAVULA  RAJESHAM","RAVULA  RAJESHAM","Telangana","Karimnagar"
"30035","JORDAR NEWS","GUJGUJ/2001/03331","23-04-2001","Gujarati","Weekly","M.A MASTER","M.A.MASTER","Gujarat","Surat"
"30036","JORDAR NEWS","GUJGUJ/2001/3353","24-04-2001","Gujarati","Weekly","M A MASTER","M A MASTER","Gujarat","Surat"
"30037","JOSH OF MEWAR","RAJHIN/2023/89232","30-09-2024","HINDI","Weekly","SHAKIL AHMED","MOHAMMED SENUR","Rajasthan","Chittorgarh"
"30038","JOSH SACH KA","UPHIN/2022/83148","19-01-2023","Hindi","Fortnightly","LOLARAK SINGH","GULAB CHAND MADHUKAR","Uttar Pradesh","Jaunpur"
"30039","JOSHABA TIMES","MAHMAR/2009/31191","12-03-2010","Marathi","Weekly","SHRIKANT ROHIDAS KASBE","SHRIKANT ROHIDAS KASBE","Maharashtra","Solapur"
"30040","JOSHI SAMACHAR","DELHIN/2004/12560","27-05-2004","Hindi","Fortnightly","MEENU JOSHI","MEENU JOSHI","Delhi","New Delhi"
"30041","JOSHILA TIMES","59367","01-06-1994","Hindi","Weekly","SUERSHCHAND KAUSHIK","SURESHCHAND KAUSHIK","Delhi","New Delhi"
"30042","JOSHILA TIMES","DELHIN/2012/42644","29-05-2012","Hindi","Fortnightly","SURESH CHAND SHARMA","SURESH CHAND SHARMA","Delhi","New Delhi"
"30043","JOSHILA WATAN","35163","12-12-2005","Hindi","Fortnightly","BADRI NARAIN SHARMA","BADRI NARAIN SHARMA","Rajasthan","Jaipur"
"30044","JOSHNIKAVELUGUTELUGE DINAPATHRAKA","APTEL/25/A1699","04-07-2025","Telugu","Daily","Bobbili Rajeswararao","Bobbili Rajeswararao","Andhra Pradesh","East Godavari"
"30045","JOSHNIKAVELUGUTELUGE DINAPATHRAKA","APTEL/25/A3845","12-11-2025","Telugu","Daily","Bobbili Rajeswararao","Bobbili Rajeswararao","Andhra Pradesh","Guntur"
"30046","JOTANA SAMACHAR","GUJGUJ/2022/84601","08-06-2023","Gujarati","Fortnightly","PANDYA DILIPKUMAR BABULAL","PANDYA DILIPKUMAR BABULAL","Gujarat","Mahesana"
"30047","JOTAREHJO","GUJGUJ/2009/40479","25-01-2012","Gujarati","Weekly","DINESH BHAI MANGLA BHAI","DINESH BHAI MANGLA BHAI","Gujarat","Dahod"
"30048","JOTHEGAARANA OLAVU","KARKAN/2010/35384","24-01-2011","Kannada","Monthly","ROBERT EMMANUEL","ROBBERT EMMANUEL","Karnataka","Mysore"
"30049","JOTHEYALLI","KARKAN/2013/53778","30-12-2013","Kannada","Weekly","S. DAYANANDA","S. DAYANANDA","Karnataka","Bengaluru"
"30050","JOTHI AKSHRAM","APTEL/25/A1104","06-06-2025","Telugu","Daily","EMBETI KAMESWARI","EMBETI KAMESWARI","Andhra Pradesh","Tirupati"
"30051","JOTHI KALAMU","APTEL/25/A1881","21-07-2025","Telugu","Monthly","KALLUTLA SURENDRA KUMAR","M/S KALLUTLA PUBLICATIONS","Andhra Pradesh","Y.S.R."
"30052","JOTHI PRABHAMJANAMU","APTEL/26/A6641","11-08-2026","Telugu","Daily","SWAMIDASU PRASANNALATHA","SWAMIDASU PRASANNALATHA","Andhra Pradesh","Kurnool"
"30053","JOTHI SRAVANAM","APTEL/25/A3635","30-10-2025","Telugu","Weekly","AMBATI SHIVALAKSHMI DEVI","AMBATI SHIVALAKSHMI DEVI","Andhra Pradesh","Y.S.R."
"30054","JOTHIDA NETHRA","TNTAM/2011/39861","02-12-2011","Tamil","Monthly","M. RAMESH","M. RAMESH","Tamil Nadu","Virudhunagar"
"30055","JOTHIDA VIDYA","TNTAM/2018/75252","18-05-2018","Tamil","Monthly","D. DEENADHAYALAN","D.DEENADHAYALAN","Tamil Nadu","Chennai"
"30056","Jotiba Deepam","TGTEL/25/A5004","10-12-2025","Telugu","Daily","Mudigonda Satish Kumar","Mudigonda Satish Kumar","Telangana","Rangareddy"
"30057","JOUNSAR TIMES","UTTHIN/2011/45429","27-09-2012","Hindi","Weekly","KASIM SHAH","KASIM SHAH","Uttarakhand","Dehradun"
"30058","JOURMAL OF THE STATE INSTITUTE OF EDUCATION","10807","01-01-1965","English","Quarterly","DR. C.B. RAO","GOVT. PF ANDHRA PRADESH","Telangana","Hyderabad"
"30059","JOURNAL OF ARMY LAW COLLEGE PUNE","MAHENG/2022/82498","27-10-2022","English","Annual","COL. AVADHESH KUMAR PANDEY","ARMY LAW COLLEGE","Maharashtra","Pune"
"30060","JOURNAL OF ASIAN SECURITY AND INTERNATIONAL AFFAIRS","DELENG/2014/55256","11-04-2014","English","Thrice In a Year","VIVEK MEHRA","SAGE PUBLICATIONS INDIA PVT. LTD.","Delhi","New Delhi"
"30061","JOURNAL OF BUSINESS WISDOM","HARENG/2017/75572","20-06-2018","English","Half Yearly","PROF. NEELAM DHANDA","DEPARTMENT OF COMMERCE, KURUKSHETRA UNIVERSITY","Haryana","Kurukshetra"
"30062","JOURNAL OF CAMEL PRACTICE AND RESEARCH","61327","05-05-1995","English","Thrice In a Year","DR. TARUN KUMAR GAHLOT","DR. TARUN KUMAR GAHLOT","Rajasthan","Bikaner"
"30063","JOURNAL OF CARDIAC CRITICAL CARE TSS","UPENG/2017/73525","13-10-2017","English","Half Yearly","AJIT KOHLI","THE SIMULATION SOCIETY","Uttar Pradesh","Gautam Buddha Nagar"
"30064","JOURNAL OF CHEMISTRY ENVIRONMENTAL SCIENCES AND ITS APPLICATIONS","CHAENG/2014/56905","04-09-2014","English","Half Yearly","ASHOK K CHITKARA","CHITKARA UNIVERSITY","Chandigarh","Chandigarh"
"30065","JOURNAL OF CLINICAL  INTERVENTIONAL RADIOLOGY ISVIR","UPENG/2017/71112","11-04-2017","English","Four Monthly","AJIT KOHLI","INDIAN SOCIETY OF VASCULAR AND INTERVENTIONAL RADIOLOGY","Uttar Pradesh","Gautam Buddha Nagar"
"30066","JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH","DELENG/2015/64466","27-10-2015","English","Monthly","DR. HEMANT JAIN","JCDR RESEARCH AND PUBLICATIONS PVT.LTD.","Delhi","New Delhi"
"30067","JOURNAL OF CLINICAL AND PREVENTIVE CARDIOLOGY JCPC","MAHENG/2017/72307","22-06-2017","English","Quarterly","HEMANT RAMESHCHANDRA MANJREKAR","JOURNAL OF CLINICAL AND PREVENTIVE CARDIOLOGY TRUST","Maharashtra","Mumbai"
"30068","JOURNAL OF CLINICAL OPHTHALMOLOGY AND RESEARCH","MAHENG/2013/49805","22-05-2013","English","Four Monthly","TUSHAR MADHUKAR MAHAJAN","MAHARASHTRA OPHTHALMOLOGICAL SOCIETY","Maharashtra","Mumbai"
"30069","JOURNAL OF COMPUTATIONAL SCIENCE & TECHNOLOGY","PUNENG/2017/73125","31-08-2017","English","Annual","MADHU PRASHAR","DEV SAMAJ COLLEGE FOR WOMEN","Punjab","Firozpur"
"30070","JOURNAL OF CONSERVATIVE DENTISTRY","MAHENG/2012/44839","27-08-2012","English","Quarterly","HEMANT R. MANJREKAR","FEDERATION OF OPERATIVE DENTISTRY","Maharashtra","Mumbai"
"30071","JOURNAL OF CONSTITUTIONAL & PARLIAMENTARY STUDIES","12929","17-05-1967","English","Quarterly","S N CHATURVEDI","THE INSTITUTE OF CONSTITUTIONAL & PARLIAMENTARY STUDIES","Delhi","New Delhi"
"30072","JOURNAL OF CONTEMPORARY DENTISTRY MGM","DELENG/2018/76148","03-10-2018","English","Four Monthly","JITENDAR PAL VIJ","MAHATMA GANDHI MISSION","Delhi","New Delhi"
"30073","JOURNAL OF CREATING VALUE","DELENG/2015/61648","30-04-2015","English","Half Yearly","VIVEK MEHRA","SAGE PUBLICATIONS INDIA PVT.LTD","Delhi","New Delhi"
"30074","JOURNAL OF CREATIVITY INNOVATION AND ENTREPRENEURSHIP","MAHENG/2019/77699","03-07-2019","English","Annual","VEENA BHANU VARMA","INNOVATION TRUST","Maharashtra","Mumbai"
"30075","JOURNAL OF CURRENT RESEARCH IN SCIENTIFIC MEDICINE","MAHENG/2016/68687","09-09-2016","English","Half Yearly","HEMANT RAMESHCHANDRA MANJREKAR","THE MADRAS MEDICAL MISSION","Maharashtra","Mumbai"
"30076","JOURNAL OF CUTANEOUS AND AESTHETIC SURGERY","MAHENG/2011/40114","26-12-2011","English","Thrice In a Year","HEMANT R. MANJREKAR","ASSOCIATION OF CUTANEOUS SURGEONS OF INDIA","Maharashtra","Mumbai"
"30077","JOURNAL OF CYTOLOGY","MAHENG/2011/39190","10-10-2011","English","Quarterly","SATISH PANDURANG SAWANT","INDIAN ACADEMY OF CYTOLOGISTS","Maharashtra","Mumbai"
"30078","JOURNAL OF DENTAL IMPLANTS","MAHENG/2012/40870","24-02-2012","English","Half Yearly","TUSHAR MADHUKAR MAHAJAN","INDIAN SOCIETY OF ORAL IMPLANTOLOGISTS","Maharashtra","Mumbai"
"30079","JOURNAL OF DENTAL SCIENCES & ORAL REHABILITATION RECT","DELENG/2017/74646","12-02-2018","English","Quarterly","JITENDAR PAL VIJ","ROHILKHAND EDUCATIONAL CHARITABLE TRUST","Delhi","New Delhi"
"30080","JOURNAL OF DEVELOPING SOCIETIES","DELENG/2010/34961","28-12-2010","English","Quarterly","VIVEK MEHRA","SAGE PUBLICATIONS INDIA PVT. LTD","Delhi","New Delhi"
"30081","JOURNAL OF DEVELOPMENT POLICY AND PRACTICE","DELENG/2015/67699","30-06-2016","English","Half Yearly","VIVEK MEHRA","SAGE PUBLICATIONS INDIA PVT.LTD.","Delhi","New Delhi"
"30082","JOURNAL OF DR.NTR UNIVERSITY OF HEALTH SCIENCES","MAHENG/2013/47785","01-02-2013","English","Quarterly","SATISH PANDURANG SAWANT","NTR UNIVERSITY OF HEALTH SCIENCES","Maharashtra","Mumbai"
"30083","JOURNAL OF EDUCATION AND ETHICS IN DENTISTRY","MAHENG/2012/44832","27-08-2012","English","Half Yearly","HEMANT R. MANJREKAR","MEDKNOW PUBLICATIONS AND MEDIA PVT. LTD.","Maharashtra","Mumbai"
"30084","JOURNAL OF ENGLISH LANGUAGE TEACHING","8469","18-12-1965","English","Bimonthly (Once in two months)","S. NATARAJAN","THE SOCIETY FOR THE PROMOTION OF EDUCATION IN INDIA","Tamil Nadu","Chennai"
"30085","JOURNAL OF ENTREPRENEURSHIP AND INNOVATION IN EMERGING ECONOMIES","DELENG/2014/58736","05-12-2014","English","Half Yearly","VIVEK MEHRA","SAGE PUBLICATIONS INDIA PVT. LTD.","Delhi","New Delhi"
"30086","JOURNAL OF ENVIRONMENTAL BIOLOGY","35574","09-12-2009","English","Bimonthly (Once in two months)","KIRAN DALELA","KIRAN DALELA","Uttar Pradesh","Lucknow"
"30087","JOURNAL OF EXPERIMENTAL ZOOLOGY INDIA","68602","20-06-1998","English","Half Yearly","Punnavasi Ram Yadav","Punnavasi Ram Yadav","Uttar Pradesh","Muzaffarnagar"
"30088","JOURNAL OF FAMILY MEDICINE AND PRIMARY CARE","MAHENG/2012/45736","15-10-2012","English","Monthly","NIPU KUMAR NATH","ACADEMY OF FAMILY PHYSICIANS OF INDIA","Maharashtra","Mumbai"
"30089","JOURNAL OF FORENSIC DENTAL SCIENCES","MAHENG/2012/44845","27-08-2012","English","Four Monthly","SATISH PANDURANG SAWANT","INDIAN ASSOCIATION OF FORENSIC ODONTOLOGY","Maharashtra","Mumbai"
"30090","JOURNAL OF GASTROINTESTINAL AND ABDOMINAL RADIOLOGY ISGAR","UPENG/2018/77370","21-05-2019","English","Half Yearly","AJIT KOHLI","INDIAN SOCIETY OF GASTROINTESTINAL AND ABDOMINAL RADIOLOGY (ISGAR)","Uttar Pradesh","Gautam Buddha Nagar"
"30091","JOURNAL OF GEOSCIENCES RESEARCH","MAHENG/2016/67246","03-06-2016","English","Half Yearly","DR. P.B. SAROLKAR","GONDWANA GEOLOGICAL SOCIETY","Maharashtra","Nagpur"
"30092","JOURNAL OF GERIATRIC MENTAL HEALTH","MAHENG/2016/69190","09-11-2016","English","Half Yearly","SATISH PANDURANG SAWANT","INDIAN ASSOCIATION OF GERIATRIC MENTAL HEALTH","Maharashtra","Mumbai"
"30093","JOURNAL OF GLOBAL INFECTIOUS DISEASE","MAHENG/2011/39803","28-11-2011","English","Quarterly","HEMANT R. MANJREKAR","MEDKNOW PUBLICATIONS AND MEDIA PVT. LTD.","Maharashtra","Mumbai"
"30094","JOURNAL OF HEALTH AND ALLIED SCIENCES NU","UPENG/2019/78052","15-10-2019","English","Quarterly","AJIT KOHLI","NITTE UNIVERSITY, MANGALORE","Uttar Pradesh","Gautam Buddha Nagar"
"30095","JOURNAL OF HERITAGE MANAGEMENT","DELENG/2016/67537","17-06-2016","English","Half Yearly","SONIA KUMAR","SAGE PUBLICATIONS INDIA PVT.LTD.","Delhi","New Delhi"
"30096","JOURNAL OF HOMOEOPATHY UNIVERSITY","RAJENG/2017/71399","03-05-2017","English","Annual","TARKESHWAR JAIN","HOMOEOPATHY UNIVERSITY","Rajasthan","Jaipur"
"30097","JOURNAL OF HUMAN REPRODUCTIVE SCIENCES","MAHENG/2011/39226","11-10-2011","English","Quarterly","HEMANT R. MANJREKAR","INDIAN SOCIETY OF ASSISTED REPRODUCTION","Maharashtra","Mumbai"
"30098","JOURNAL OF HUMAN VALUES","DELENG/2008/26237","19-02-2014","English","Thrice In a Year","VIVEK MEHRA","SAGE PUBLICATIONS INDIA PVT. LTD.","Delhi","New Delhi"
"30099","JOURNAL OF HUMANITIES AND SOCIAL SCIENCES","TNBIL/2009/29039","07-10-2013","English, Tamil","Half Yearly","DR. KARU. NAGARAJAN","TAMILNADU STATE COUNCIL FOR HIGHER EDUCATION","Tamil Nadu","Chennai"
"30100","JOURNAL OF IMS GROUP","UPENG/2006/16319","26-06-2012","English","Half Yearly","RAKESH CHHARIA","INSTITUTE OF MANAGEMENT STUDIES","Uttar Pradesh","Ghaziabad"
"30101","JOURNAL OF INDIAN ACADEMY OF OBSTETRICS AND GYNAECOLOGY","WBENG/2019/78475","20-02-2020","English","Half Yearly","DR. DILIP KUMAR DUTTA","KALYANI OBSTETRICS AND GYNAECOLOGICAL SOCIETY","West Bengal","Nadia"
"30102","JOURNAL OF INDIAN ASSOCIATION OF PUBLIC HEALTH DENTISTRY","MAHENG/2015/59898","30-01-2015","English","Quarterly","SATISH PANDURANG SAWANT","INDIAN ASSOCIATION OF PUBLIC HEALTH DENTISTRY","Maharashtra","Mumbai"
"30103","JOURNAL OF INDIAN INSTITUTE OF MANAGEMENT AND COMMERCE","TELMUL/2018/75626","25-06-2018","English, Telugu, Hindi","Half Yearly","KURA RAGHU VEER","VASAVI FOUNDATION","Telangana","Hyderabad"
"30104","JOURNAL OF INDIAN MEDICAL HERITAGE","TELBIL/2022/86142","18-01-2024","English, HINDI","Annual","GOLI PENCHALA PRASAD","NATIONAL INSTITUTE OF INDIAN MEDICAL HERITAGE","Telangana","Hyderabad"
"30105","JOURNAL OF INDIAN SOCIETY OF PEDODONTICS AND PREVENTIVE DENTISTRY","MAHENG/2011/38973","23-09-2011","English","Quarterly","SATISH PANDURANG SAWANT","INDIAN SOCIETY OF PEDODONTICS AND PREVENTIVE DENTISTRY","Maharashtra","Mumbai"
"30106","JOURNAL OF INDIAN SOCIETY OF PERIODONTOLOGY","MAHENG/2011/38999","26-09-2011","English","Bimonthly (Once in two months)","TUSHAR MADHUKAR MAHAJAN","INDIAN SOCIETY OF PERIODONTOLOGY","Maharashtra","Mumbai"
"30107","JOURNAL OF INDIAN WATERWORKS ASSOCIATION","18768","04-04-2014","English","Quarterly","DILIP GANPATRAO SONWANE","INDIAN WATERWORKS ASSOCIATION","Maharashtra","Mumbai"
"30108","JOURNAL OF INFRASTRUCTURE DEVELOPMENT","DELENG/2011/39334","21-10-2011","English","Half Yearly","VIVEK MEHRA","INDIAN DEVELOPMENT FOUNDATION","Delhi","New Delhi"
"30109","JOURNAL OF INNOVATIVE ENGINEERING AND RESEARCH","MPENG/2017/72845","01-08-2017","English","Half Yearly","DR. DEEPIKA PATHAK","AYUSHMATI EDUCATION AND SOCIAL SOCIETY","Madhya Pradesh","Indore"
"30110","JOURNAL OF INNOVATIVE RESEARCH AND SOLUTIONS","TNENG/2015/60655","09-03-2015","English","Half Yearly","DR. V. SRINIVASAN","UNIVERSAL INNOVATIVE INTER DISCIPLINARY RESEARCH SOCIETY","Tamil Nadu","Kancheepuram"
"30111","JOURNAL OF INTERDISCIPLINARY DENTISTRY","MAHENG/2012/45756","15-10-2012","English","Thrice In a Year","HEMANT R. MANJREKAR","INDIAN SOCIETY OF PROSTHODONTICS, RESTORATIVE AND PERIODONTICS","Maharashtra","Mumbai"
"30112","JOURNAL OF INTERDISCIPLINARY ECONOMICS","DELENG/2013/47867","06-02-2013","English","Half Yearly","VIVEK MEHRA","SAGE PUBLICATIONS INDIA PVT. LTD.","Delhi","New Delhi"
"30113","JOURNAL OF INTERNATIONAL SOCIETY OF PREVENTIVE AND COMMUNITY DENTISTRY","MAHENG/2012/41023","06-03-2012","English","Bimonthly (Once in two months)","TUSHAR MADHUKAR MAHAJAN","INTERNATIONAL SOCIETY OF PREVENTIVE AND COMMUNITY DENTISTRY","Maharashtra","Mumbai"
"30114","JOURNAL OF IPEM","UPENG/2007/19205","18-04-2007","English","Annual","ANUPAM GOEL","INSTITUTE OF PROFESSIONAL EXCELLENCE AND MANAGEMENT.","Uttar Pradesh","Ghaziabad"
"30115","JOURNAL OF KANARA CHAMBER OF COMMERCE OF INDUSTRY","20145","15-10-1971","English, Kannada","Monthly","K P  HEGDE","KANARA CHAMBER OF COMMERCE AND INDUSTRY","Karnataka","Dakshina Kannada"
"30116","JOURNAL OF LABORATORY PHYSICIANS","MAHENG/2011/38810","06-09-2011","English","Half Yearly","HEMANT R. MANJREKAR","INDIAN ASSOCIATION OF LABORATORY PHYSICIANS","Maharashtra","Mumbai"
"30117","JOURNAL OF LAND AND RURAL STUDIES","DELENG/2013/50584","28-06-2013","ENGLISH","Half Yearly","SONIA KUMAR","CENTRE FOR RURAL STUDIES, NIAR, LAL BAHADUR SHASTRI NATIONAL ACADEMY OF ADMINISTRATION (LBSNAA),","Delhi","New Delhi"
"30118","JOURNAL OF LARYNGOLOGY AND VOICE","MAHENG/2011/38974","23-09-2011","English","Half Yearly","TUSHAR MADHUKAR MAHAJAN","LARYNGOLOGY AND VOICE ASSOCIATION","Maharashtra","Mumbai"
"30119","JOURNAL OF LAW RESEARCH INSTITUTE EASTERN REGION GAUHATI HIGH COURT","ASSENG/2019/79096","19-11-2020","English","Annual","DR. RANGA RANJAN DAS","LAW RESEARCH INSTITUTE, EASTERN REGION, GAUHATI HIGH COURT","Assam","Kamrup"
"30120","JOURNAL OF LEGAL VIEWS AND REVIEWS","UPBIL/2018/75446","11-06-2018","English, HINDI","Quarterly","PRAMOD KUMAR VERMA","SANSKRITI WELFARE TRUST","Uttar Pradesh","Varanasi"
"30121","JOURNAL OF MAHARAJA SAYAJIRAO UNIVERSITY OF BARODA","6479","04-02-1972","English","Annual","S. W. DHARMADHIKARI","THE MAHARAJA SAYAJIRAO UNIVERSITY","Gujarat","Vadodara"
"30122","JOURNAL OF MAHATMA GANDHI INSTITUTE OF MEDICAL SCIENCES","MAHENG/2013/50992","22-07-2013","English","Half Yearly","SATISH PANDURANG SAWANT","THE KASTURBA HEALTH SOCIETY","Maharashtra","Mumbai"
"30123","JOURNAL OF MANAGEMENT RESEARCH & INSIGHT","DELENG/2016/69874","05-01-2017","English","Annual","DR. SUSHMA GUPTA","BANARSIDAS CHANDIWALA INSTITUTE OF PROFESSIONAL STUDIES","Delhi","New Delhi"
"30124","JOURNAL OF MARINE ENGINEERING","MAHENG/2023/85286","04-08-2023","English","Annual","LIEUTENANT COMMANDER SAHIL CHATURVEDI","INDIAN NAVAL SHIP (INS) SHIVAJI","Maharashtra","Pune"
"30125","JOURNAL OF MEDICAL ACADEMICS ACMS","DELENG/2022/83530","06-03-2023","English","Half Yearly","JITENDAR PAL VIJ","ARMY COLLEGE OF MEDICAL SCIENCES","Delhi","New Delhi"
"30126","JOURNAL OF MEDICAL PHYSICS","MAHENG/2012/44833","27-08-2012","English","Quarterly","HEMANT R. MANJREKAR","ASSOCIATION OF MEDICAL PHYSICISTS OF INDIA","Maharashtra","Mumbai"
"30127","JOURNAL OF MEDICAL SOCIETY","40854","09-12-1987","English","Annual","NA","NA","Manipur","Manipur"
"30128","JOURNAL OF MID LIFE HEALTH","MAHENG/2011/39125","05-10-2011","English","Quarterly","NIPU KUMAR NATH","INDIAN MENOPAUSE SOCIETY","Maharashtra","Mumbai"
"30129","JOURNAL OF MINIMAL ACCESS SURGERY","MAHENG/2011/39189","10-10-2011","English","Quarterly","HEMANT R. MANJREKAR","INDIAN ASSOCIATION OF GASTROINTESTINAL ENDO SURGEONS","Maharashtra","Mumbai"
"30130","JOURNAL OF MODERN SCIENCE","TNBIL/2009/29041","07-10-2013","English, Tamil","Half Yearly","DR. KARU. NAGARAJAN","TAMILNADU STATE COUNCIL FOR HIGHER EDUCATION","Tamil Nadu","Chennai"
"30131","JOURNAL OF MULTIDISCIPLINARY RESEARCH IN HEALTHCARE","CHAENG/2014/57978","29-10-2014","English","Half Yearly","ASHOK K. CHITKARA","CHITKARA UNIVERSITY","Chandigarh","Chandigarh"
"30132","JOURNAL OF NEONATOLOGY","DELENG/2001/05192","28-08-2001","English","Quarterly","DR. SUNIL KUMAR MEHENDIRATTA","NATIONAL NEONATOLOGY FORUM","Delhi","New Delhi"
"30133","JOURNAL OF NUCLEAR PHYSICS & MATERIAL SCIENCES RADIATION AND APPLICATION","CHAENG/2013/51628","27-08-2013","English","Half Yearly","ASHOK K. CHITKARA","CHITKARA UNIVERSITY","Chandigarh","Chandigarh"
