"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"74067","TIMES OF AYURVED","MPHIN/2012/45660","12-10-2012","Hindi","Monthly","DR. SIKANDAR NAHAR","SIKANDAR NAHAR","Madhya Pradesh","Bhopal"
"74068","TIMES OF BANAS","71156","16-07-1999","Gujarati","Weekly","MAHENDRA KUMAR LADURAM AGARWAL","MAHENDRA KUMAR LADURAM AGRAWAL","Gujarat","Banaskantha"
"74069","TIMES OF BARODA","GUJENG/2006/17856","11-12-2006","English","Daily","RAMESH  HAKUMATRAI  DHANANI","BENNETT, COLEMAN & CO.LTD","Gujarat","Ahmedabad"
"74070","TIMES OF BAYALUSEEME","KNKAN/25/A1601","03-07-2025","Kannada","Daily","Santosh C Naik","Santosh C Naik","Karnataka","Chitradurga"
"74071","TIMES OF BEDRA","KARKAN/2013/53056","12-11-2013","Kannada","Weekly","JAISON MARSHAL SOARES","JAISON MARSHAL SOARES","Karnataka","Dakshina Kannada"
"74072","TIMES OF BHUDARGAD","MAHMAR/2022/87350","20-05-2024","Marathi","Weekly","SUBHASH GANAPATI MANE","SUBHASH GANAPATI MANE.","Maharashtra","Kolhapur"
"74073","TIMES OF BIO DIVERSITY","MPBIL/2015/67811","15-07-2016","English, HINDI","Monthly","D.P. TIWARI","GLOBAL BIODIVERSITY EDUCATION SOCIETY","Madhya Pradesh","Bhopal"
"74074","TIMES OF BLUE CITY","RAJHIN/2015/61556","24-04-2015","Hindi","Daily","ASHVANI VYAS","ASHVANI VYAS","Rajasthan","Jodhpur"
"74075","TIMES OF CERAMIC","GJBIL/26/A5908","23-07-2026","English, Gujarati","Annual","Buddhabhatti Mayur Kishanbhai","Buddhabhatti Mayur Kishanbhai","Gujarat","Morbi"
"74076","TIMES OF CHANDLODIA","GUJGUJ/2012/61472","24-04-2015","Gujarati","Daily","PARESH H. KOTHARI","PARESH H. KOTHARI","Gujarat","Ahmedabad"
"74077","TIMES OF CHANDLODIA","GUJGUJ/2000/03896","01-01-2000","Gujarati","Weekly","PARESH H. KOTHARI","PARESH H. KOTHARI","Gujarat","Ahmedabad"
"74078","TIMES OF CHINAR VALLEY","JKENG/2018/76861","18-02-2019","English","Monthly","SYED ARSHAD HUSSAIN KASHANI","SYED ARSHAD HUSSAIN KASHANI","Jammu and Kashmir","Srinagar"
"74079","TIMES OF CRIME","MPBIL/2003/12167","17-03-2004","English, HINDI","Weekly","VINAY G. DAVID","VINAY G. DAVID","Madhya Pradesh","Bhopal"
"74080","TIMES OF DAKSHIN DINAJPUR","WBBIL/2023/86364","09-02-2024","English, Bengali","Weekly","MADHUSREE SINGHA","MADHUSREE SINGHA","West Bengal","Dakshin Dinajpur"
"74081","TIMES OF DAWN","MPHIN/2017/73035","21-08-2017","Hindi","Daily","SAYED PARVEZ KHALIL","SYED PARVEZ KHALIL","Madhya Pradesh","Bhopal"
"74082","TIMES OF DEENABANDU","KARKAN/2011/42620","29-05-2012","Kannada","Fortnightly","B. ROOPA W/O M.RAMESH","B. ROOPA","Karnataka","Shimoga"
"74083","Times of Entrepreneurs","MHENG/25/A4754","05-12-2025","English","Thrice In a Month","Arjun Pankaj Jani","Arjun Pankaj Jani","Maharashtra","Mumbai Suburban"
"74084","TIMES OF FOLK","MPHIN/2013/50638","03-07-2013","Hindi","Daily","FIRDOS ANSARI","FIRDOS ANSARI","Madhya Pradesh","Bhopal"
"74085","TIMES OF FOLK","MPHIN/2023/91134","07-08-2025","Hindi","Weekly","FIRDOS ANSARI","FIRDOS ANSARI","Madhya Pradesh","Bhopal"
"74086","Times of Freedom","TNTAM/26/A1292","19-02-2026","Tamil","Fortnightly","Velumani Selvaraj","Velumani Selvaraj","Tamil Nadu","Coimbatore"
"74087","TIMES OF FUTURE","UPBIL/2013/53445","11-12-2013","English, HINDI","Weekly","NEELAM","NEELAM","Uttar Pradesh","Gautam Buddha Nagar"
"74088","TIMES OF GANDERBAL","JKBIL/2008/24276","17-06-2008","English, Urdu","Daily","MUSHTAQ AHMAD SHEIKH","MUSHTAQ AHMAD SHEIKH","Jammu and Kashmir","Ganderbal"
"74089","TIMES OF GAURAV","54769","22-07-1992","Marathi","Daily","VILAS WAMANRAO MAHAJAN","VILAS WAMANRAO MAHAJAN","Maharashtra","Nanded"
"74090","TIMES OF HAVERI","KARKAN/2020/90328","11-12-2024","KANNADA","Daily","MANTESH BANGI","MANTESH BANGI","Karnataka","Haveri"
"74091","TIMES OF INDORE","66095","10-10-1997","Hindi","Weekly","RAJENDRA PUROHIT","RAJENDRA PUROHIT","Madhya Pradesh","Indore"
"74092","Times of Inquilab","GJBIL/25/A4988","10-12-2025","Hindi, Gujarati","Monthly","Maheshkumar Jethalal Daraji","Maheshkumar Jethalal Daraji","Gujarat","Kutch"
"74093","TIMES OF JOURNALIST","UPHIN/2021/81406","20-04-2022","Hindi","Monthly","ATIQUR RAHMAN SIDDIQUE","ATIQUR RAHMAN SIDDIQUE","Uttar Pradesh","Lucknow"
"74094","Times of Kalaburagi","KNKAN/25/A4172","20-11-2025","Kannada","Daily","Roopa","Roopa","Karnataka","Kalaburagi"
"74095","TIMES OF KANGAN","JKENG/2016/66445","18-03-2016","English","Weekly","MUDASIR AHMAD RATHER","MUDASIR AHMAD RATHER","Jammu and Kashmir","Ganderbal"
"74096","TIMES OF KARNATAKA","24925","26-03-1973","Kannada","Weekly","K.S. BHASKAR","K. S. BHASKAR","Karnataka","Bengaluru"
"74097","TIMES OF KARNAVATI","63625","30-07-2012","Gujarati","Daily","URVISH N. VYAS","URVISH N. VYAS","Gujarat","Ahmedabad"
"74098","TIMES OF KEWALADEV","RAJHIN/2008/26882","27-01-2009","Hindi","Fortnightly","RAJESHWARI CHAUDHARY","RAJESHWARI CHAUDHARY","Rajasthan","Bharatpur"
"74099","TIMES OF KHATRI","GUJGUJ/2017/76920","01-03-2019","Gujarati","Monthly","GHUMARA SAMIR RAJAKBHAI","HALAI MUSLIM KHATRI TRUST","Gujarat","Rajkot"
"74100","TIMES OF KUDLA","KARTUL/2013/52074","17-09-2013","English","Weekly","SHASHIRAJ","SHASHIRAJ","Karnataka","Dakshina Kannada"
"74101","TIMES OF KUSHINAGAR","UPHIN/2010/36795","15-04-2011","Hindi","Weekly","AJAY KUMAR TRIPATHI","AJAY KUMAR TRIPATHI","Uttar Pradesh","Kushinagar"
"74102","TIMES OF KUSHINAGAR","UPHIN/25/A1429","26-06-2025","Hindi","Daily","Ajay Kumar Tripathi","Ajay Kumar Tripathi","Uttar Pradesh","Kushinagar"
"74103","TIMES OF LADAKH","JKBIL/2016/70918","12-04-2017","English","Daily","PADMA TASHI","YOUNG DRUKPA ASSOCIATION","ladakh","Leh-Ladakh"
"74104","TIMES OF LOCAL","MPHIN/2016/69958","18-01-2017","Hindi","Daily","MOHD. ARBAZ","MOHD.ARBAZ","Madhya Pradesh","Bhopal"
"74105","TIMES OF LOCAL","MPHIN/2019/85484","04-10-2023","Hindi","Monthly","MOHD. ARBAZ","MOHD.ARBAZ","Madhya Pradesh","Bhopal"
"74106","TIMES OF MAHAKAUSHAL","MPHIN/2007/21774","19-11-2007","Hindi","Weekly","ANIS KHAN","ANIS KHAN","Madhya Pradesh","Chhindwara"
"74107","TIMES OF MAHANAGARA","KARKAN/2020/81048","21-01-2022","Kannada","Monthly","SUKUMAR G.K.","SUKUMAR G K","Karnataka","Bengaluru"
"74108","TIMES OF MANDIDEEP","MPHIN/2017/76908","26-02-2019","Hindi","Weekly","RAJKUMAR SHRIVASTAVA","RAJKUMAR SHRIVASTAVA","Madhya Pradesh","Raisen"
"74109","TIMES OF MANDSAUR","MPHIN/2010/32965","31-12-2010","Hindi","Fortnightly","DHARMENDRA SINGH RANERA","DHARMENDRA SINGH RANERA","Madhya Pradesh","Mandsaur"
"74110","TIMES OF MANGAL","MPHIN/2017/72751","27-07-2017","Hindi","Weekly","JAYA DEVENDRA DUBEY","JAYA DEVENDRA DUBEY","Madhya Pradesh","Bhopal"
"74111","TIMES OF MEDIA","DELHIN/2004/12885","29-06-2004","Hindi","Weekly","PANKAJ KUMAR","PANKAJ KUMAR","Delhi","New Delhi"
"74112","TIMES OF MELODY","MPHIN/2021/80740","09-12-2021","Hindi","Monthly","LADDO BAI","LADDO BAI","Madhya Pradesh","Bhopal"
"74113","TIMES OF MIRROR","TNBIL/25/A0920","03-06-2025","Tamil, English","Monthly","SENTHILKUMAR K R","SENTHILKUMAR K R","Tamil Nadu","Coimbatore"
"74114","TIMES OF MISSION","MPHIN/2006/23922","08-05-2008","Hindi","Weekly","MUKESH SHIVHARE","MUKESH SHIVHARE","Madhya Pradesh","Shivpuri"
"74115","TIMES OF MITHILANCHAL","BIHHIN/2009/61451","21-04-2015","Hindi","Fortnightly","SANJAY BISWAS","SANJAY BISWAS","Bihar","Darbhanga"
"74116","TIMES OF MOVEMENT","UPENG/2015/63600","05-08-2015","English","Daily","MOHD. WASEEM","MOHD. WASEEM","Uttar Pradesh","Lucknow"
"74117","Times of North Anchors","UAHIN/26/A3617","13-05-2026","Hindi","Weekly (monday to friday)","CHANCHAL","CHANCHAL","Uttarakhand","Udham Singh Nagar"
"74118","TIMES OF ORANGE CITY","MAHMAR/2023/88755","30-08-2024","MARATHI","Weekly","CHANDRABHAN DHONDERAO KOLTE","CHANDRABHAN DHONDERAO KOLTE","Maharashtra","Nagpur"
"74119","TIMES OF PALANPUR","GUJGUJ/2015/63775","13-08-2015","Gujarati","Weekly","Qureshi Sahidahmad Dadmahamad","SHAHID AHEMAD DADMAHAMAD QURESHI","Gujarat","Banaskantha"
"74120","TIMES OF PEDIA","DELMUL/2012/47011","17-12-2012","Hindi","Daily","ALI AADIL KHAN","ALI AADIL KHAN","Delhi","South East Delhi"
"74121","TIMES OF PUBLIC","KARKAN/2016/68968","20-10-2016","Kannada","Monthly","DHARMAPPA A. ITAGI","DHARMAPPA A. ITAGI","Karnataka","Gadag"
"74122","TIMES OF PUBLICITY","UPHIN/2014/57566","01-10-2014","Hindi","Weekly","MOHAN TRIVEDI","MOHAN TRIVEDI","Uttar Pradesh","Lakhimpur Kheri"
"74123","TIMES OF RAILWAY","MPHIN/2006/18182","31-12-2013","Hindi","Weekly","AMIT SHARMA","AMIT SHARMA","Madhya Pradesh","Bhopal"
"74124","TIMES OF RAJASTHAN","10244","03-07-1963","Hindi","Weekly","ABHAY PRAKASH BHATNAGAR","ABHAY PRAKASH BHATNAGAR","Rajasthan","Bikaner"
"74125","TIMES OF RAJDHANI","MPHIN/2009/28658","12-08-2009","Hindi","Fortnightly","ASHOK NAGLE","ASHOK NAGLE","Madhya Pradesh","Bhopal"
"74126","TIMES OF RANIP","72119","05-11-1999","Gujarati","Weekly","ROHIT K. PATEL","ROHIT K.PATEL","Gujarat","Ahmedabad"
"74127","TIMES OF RANIP","GUJGUJ/2014/66642","08-04-2016","Gujarati","Daily","ROHIT K. PATEL","ROHIT K.PATEL","Gujarat","Ahmedabad"
"74128","TIMES OF REPUBLIC","TNTAM/2022/82294","11-10-2022","Tamil","Monthly","C. NAVIN PRAKASH","C.NAVIN PRAKASH","Tamil Nadu","Chennai"
"74129","TIMES OF RISING","MPHIN/2017/73037","12-09-2017","Hindi","Daily","YASH MANGTANI","YESH MANGTANI","Madhya Pradesh","Bhopal"
"74130","TIMES OF SAGAR","KARKAN/2021/85561","18-10-2023","Kannada","Weekly","IMRAN","IMRAN","Karnataka","Shimoga"
"74131","TIMES OF SARITA","UPHIN/2019/82849","22-11-2022","Hindi","Daily","SARITA RANI","SARITA RANI","Uttar Pradesh","Lucknow"
"74132","TIMES OF SARITA","UPHIN/2015/65560","12-01-2016","Hindi","Weekly","SARITA RANI","SARITA RANI","Uttar Pradesh","Lakhimpur Kheri"
"74133","TIMES OF SHAHAPUR","MHMUL/26/A6860","14-08-2026","Urdu, Marathi, English","Weekly","MOHAMMED MOID MUDASSIR","NISHAT EDUCATION AND WELFARE SOCIETY NANDED","Maharashtra","Nanded"
"74134","TIMES OF SIYASAT","MAHHIN/2014/54862","06-03-2014","Hindi","Weekly","SADDAM MUSTAQ KHATIB","SADDAM MUSTAQ KHATIB","Maharashtra","Beed"
"74135","TIMES OF TIGER","46037","12-12-2005","Hindi","Weekly","KUNWAR NAUSHE MIAN","KUNWAR NAUSHE MIAN","Uttar Pradesh","Meerut"
"74136","TIMES OF TIMBER","GUJGUJ/2007/21131","12-09-2007","Gujarati","Monthly","RAJENDRAPRASAD GHANSHYAMPRASAD JANI","RAJENDRAPRASAD GHANSHYAMPRASAD JANI","Gujarat","Ahmedabad"
"74137","TIMES OF TRUTH","DELHIN/2005/15733","09-12-2005","Hindi","Weekly","NARESH CHAUHAN","NARESH CHAUHAN","Delhi","South Delhi"
"74138","TIMES OF UNITED SAMARITANS INDIA","TNENG/2023/89367","04-10-2024","ENGLISH","Quarterly","SHEEBA LOURDHES","SHEEBA LOURDHES","Tamil Nadu","Chengalpattu"
"74139","TIMES OF UTTARANCHAL","71838","18-06-2010","Hindi","Weekly","SHYAM LAL GARG","SHYAM LAL GARG","Uttarakhand","Udham Singh Nagar"
"74140","TIMES OF VAARTHA","TELTEL/2016/75075","16-03-2018","Telugu","Monthly","MANKALA DASU","MANKALA DASU","Telangana","Hyderabad"
"74141","TIMES OF VAARTHA","TELTEL/2007/22828","05-02-2008","Telugu","Daily","MANKALA DASU","MANKALA DASU","Telangana","Hyderabad"
"74142","TIMES OF VEDANT","KNENG/25/A4365","27-11-2025","English","Daily","Vijayalaxmi Kulkarni","Vijayalaxmi Kulkarni","Karnataka","Kalaburagi"
"74143","Times of Viraja","KNKAN/26/A0960","10-02-2026","Kannada","Daily","RAJASHEKHARA","RAJASHEKHARA","Karnataka","Yadgir"
"74144","TIMES OF YUDHISTHIRA","KARKAN/2015/63653","07-08-2015","Kannada","Weekly","YUDHISTIRA G.S","YUDHISTIRA G.S.","Karnataka","Bengaluru"
"74145","TIMES PARIVAR","57051","17-12-1993","English, Marathi","Fortnightly","AKHE RAJ SINGH","BENNETT, COLEMAN & CO.LTD","Maharashtra","Mumbai"
"74146","Times Plus","UPENG/26/A3352","11-05-2026","English","Weekly","RAJEEV YADAV","Bennett Coleman and Company Limited","Uttar Pradesh","Lucknow"
"74147","TIMES POWER","APTEL/2023/87602","20-06-2024","TELUGU","Daily","BAPATLA KIRAN KUMAR","BAPATLA KIRAN KUMAR","Andhra Pradesh","Krishna"
"74148","TIMES PRESS INTERNATIONAL","39731","29-04-2013","Hindi","Weekly","DHARMENDRA JINENDRA JAIN","DHARMENDRA JINENDRA JAIN","Gujarat","Ahmedabad"
"74149","TIMES PROPERTY","KARENG/2007/21818","06-06-2014","English","Weekly","Manjeet Singh Dhami","M/S BENNETT COLEMAN & CO LTD. ,","Karnataka","Bengaluru"
"74150","TIMES PROPERTY","MAHENG2001/04179","09-04-2001","English","Weekly","R. Krishnamurthy","BENNETT, COLEMAN & CO.LTD","Maharashtra","Mumbai"
"74151","TIMES SPEED","62890","26-12-1995","Hindi","Weekly","RITESH SHRIVAS","RITESH SRIVAS","Madhya Pradesh","Bhopal"
"74152","TIMES STUDY ABROAD","DELENG/2010/34701","13-12-2010","English","Half Yearly","RAJEEV YADAV","BENNETT, COLEMAN & CO.LTD","Delhi","New Delhi"
"74153","TIMES TO TIMES","BIHHIN/2015/64823","20-11-2015","Hindi","Monthly","MANOJ KUMAR","MANOJ KUMAR","Bihar","Patna"
"74154","TIMES TODAY","GUJGUJ/2002/08564","17-12-2002","Gujarati","Weekly","VITHALBHAI K.PATEL","VITHALBHAI K.PATEL","Gujarat","Gandhinagar"
"74155","TIMES TODAY","GUJENG/2003/12500","21-05-2004","English","Weekly","VITHALBHAI K.PATEL","VITHALBHAI K.PATEL","Gujarat","Gandhinagar"
"74156","TIMES TODAY","GUJHIN/2004/13443","21-10-2004","Hindi","Weekly","VITHALBHAI K.PATEL","VITHALBHAI K.PATEL","Gujarat","Gandhinagar"
"74157","TIMES WEEKLY","15191","29-08-1970","English","Weekly","R .V .RAMAN","BENETT,COLEMAN & CO.LTD","Gujarat","Ahmedabad"
"74158","TIMES WEEKLY","18923","12-11-1970","English","Weekly","PYARELAL SAH","BENNETT, COLEMAN & CO. LTD","Maharashtra","Mumbai"
"74159","TIMES WHATS UP","DELENG/2013/51660","27-08-2013","English","Monthly","RAJEEV YADAV","BENNETT, COLEMAN & CO.LTD","Delhi","New Delhi"
