"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"26020","INDIAN HISTORICAL REVIEW","DELENG/2010/31717","01-04-2010","English","Half Yearly","VIVEK MEHRA","INDIAN COUNCIL OF HISTORICAL RESEARCH","Delhi","New Delhi"
"26021","INDIAN HORIZON","APENG/2010/35309","18-01-2011","English","Daily","DR. RAHIMUDDIN KEMAL","DR.RAHIMUDDIN KEMAL","Andhra Pradesh","Hyderabad"
"26022","INDIAN HORIZON","DELENG/2013/51507","21-08-2013","English","Daily","RAHIMUDDIN KEMAL","RAHIMUDDIN KEMAL","Delhi","New Delhi"
"26023","INDIAN HUMAN RIGHTS CHRONICLE","MAHENG/2015/68730","14-09-2016","English","Monthly","AVINASH PRALHAD MOKASHI","INDIAN HUMAN RIGHTS COUNCIL","Maharashtra","Pune"
"26024","INDIAN IDOL","UTTHIN/2006/19830","22-05-2007","Hindi","Monthly","ANIL KUMAR KAKKAR","ANIL KUMAR KAKKAR","Uttarakhand","Dehradun"
"26025","INDIAN INFO EXCHANGE","WBENG/2023/88230","29-07-2024","ENGLISH","Daily","AVIK KUMAR NASKAR","AVIK KUMAR NASKAR","West Bengal","Kolkata"
"26026","INDIAN INFRASTRUCTURE","DELENG/2002/06634","05-11-2012","English","Monthly","Alok Kumar Brara","M/S. INDIA INFRASTRUCTURE PUBLISHING PRIVATE LIMITED","Delhi","New Delhi"
"26027","INDIAN INFRASTRUCTURE AND TENDERS WEEK","DELENG/2011/38108","29-04-2014","English","Weekly","M. A. FARIDI","NBM MEDIA PVT. LTD.","Delhi","New Delhi"
"26028","INDIAN JATAV","UPBIL/2013/50631","03-07-2013","English, HINDI","Monthly","JAGMOHAN SHAKAL","JAGMOHAN SHAKAL","Uttar Pradesh","Meerut"
"26029","INDIAN JOURNAL OF ADULT EDUCATION","896","04-03-1957","English","Quarterly","DR. MADAN SINGH","INDIAN ADULT EDUCATION ASSOCIATION","Delhi","New Delhi"
"26030","INDIAN JOURNAL OF ANAESTHESIA","MAHENG/2015/65311","23-12-2015","English","Monthly","NIPU KUMAR NATH","INDIAN SOCIETY OF ANAESTHESIOLOGISTS","Maharashtra","Mumbai"
"26031","INDIAN JOURNAL OF ANIMAL SCIENCES","14375","21-09-1967","English","Monthly","A CHAKRAVARTY","INDIAN COUNCIL OF AGRICULTURAL RESEARCH","Delhi","New Delhi"
"26032","INDIAN JOURNAL OF APPLIED CHEMISTRY","2801","15-02-1958","English","Bimonthly (Once in two months)","GANAPATI BANERJEE","INDIAN CHEMICAL SOCIETY","West Bengal","Kolkata"
"26033","INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS","16312","04-06-1968","English","Quarterly","SHRI A.K. KRISHNAMURTHI","PUBLICATION & INFORMATION DTE.C.S.I.R.","Delhi","New Delhi"
"26034","INDIAN JOURNAL OF BURNS","MAHENG/2013/49714","17-05-2013","English","Half Yearly","HEMANT RAMESHCHANDRA MANJREKAR","NATONAL ACADEMY OF BURNS","Maharashtra","Mumbai"
"26035","INDIAN JOURNAL OF BUSINESS RESEARCH AND ANALYSIS","UPENG/2018/75777","01-08-2018","English","Quarterly","PRAMOD KUMAR VERMA","SANSKRITI WELFARE TRUST","Uttar Pradesh","Varanasi"
"26036","INDIAN JOURNAL OF CARDIOVASCULAR DISEASE IN WOMEN-WINCARS","UPENG/2018/75897","21-08-2018","English","Quarterly","AJIT KOHLI","WOMEN IN CARDIOLOGY AND RELATED SCIENCES (WINCARS)","Uttar Pradesh","Gautam Buddha Nagar"
"26037","INDIAN JOURNAL OF CHEMICAL TECHNOLOGY","59223","30-04-2009","English","Bimonthly (Once in two months)","HASAN JAWAID KHAN","NATIONAL INSTITUTE OF SCIENCE COMMUNICATION & INFORMATION RESOURCES","Delhi","New Delhi"
"26038","INDIAN JOURNAL OF CHEMISTRY","7090","12-12-2005","English","Monthly","HASAN JAWAID KHAN","NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCES (NISCAIR)","Delhi","New Delhi"
"26039","INDIAN JOURNAL OF CLINICAL PRACTICE","50798","05-12-2012","English","Monthly","DR.VEENA AGGARWAL","DR.VEENA AGGARWAL","Delhi","New Delhi"
"26040","INDIAN JOURNAL OF COMPUTER SCIENCE","DELENG/2016/69855","02-01-2017","English","Bimonthly (Once in two months)","Deepak Sawhney","ASSOCIATED MANAGEMENT CONSULTANTS PVT.LTD","Delhi","New Delhi"
"26041","INDIAN JOURNAL OF CONTINUING NURSING EDUCATION","TNENG/2001/05126","11-06-2001","English","Half Yearly","DR. VINITHA RAVINDRAN","DEAN, COLLEGE OF NURSING, CHRISTIAN MEDICAL COLLEGE, VELLORE","Tamil Nadu","Vellore"
"26042","INDIAN JOURNAL OF CORPORATE GOVERNANCE","DELENG/2010/36587","31-03-2011","English","Half Yearly","VIVEK MEHRA","INSTITUTE OF PUBLIC ENTERPRISE","Delhi","Hyderabad"
"26043","INDIAN JOURNAL OF CRITICAL CARE MEDICINE","MAHENG/2012/41240","29-04-2014","English","Monthly","HEMANT RAMESHCHANDRA MANJREKAR","INDIAN SOCIETY OF CRITICAL CARE MEDICINE","Maharashtra","Mumbai"
"26044","INDIAN JOURNAL OF DAIRY SCIENCE","15665","27-04-2012","English","Bimonthly (Once in two months)","GYAN PRAKASH VERMA","INDIAN DAIRY ASSOCIATION","Delhi","New Delhi"
"26045","INDIAN JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS (OFFICIAL JOURNAL OF IAP CHAPTER OF NEURODEVELOPMENTAL PEDIATRICS)","MPENG/2022/83989","25-04-2023","English","Quarterly","DR ZAFAR MAHMOOD MEENAI","IAP CHAPTER OF NEURO DEVELOPMENTAL PEDIATRICS","Madhya Pradesh","Bhopal"
"26046","INDIAN JOURNAL OF DIPLOMACY","DELENG/2000/01248","22-06-2000","English","Bimonthly (Once in two months)","K PARTHA SARADHY","K PARTHA SARADHY","Delhi","New Delhi"
"26047","INDIAN JOURNAL OF ENDOCRINOLOGY AND METABOLISM","MAHENG/2012/42475","25-05-2012","English","Bimonthly (Once in two months)","NIPU KUMAR NATH","ENDOCRINE SOCIETY OF INDIA","Maharashtra","Mumbai"
"26048","INDIAN JOURNAL OF ENGINEERING & MATERIALS SCIENCES","59222","24-08-2009","English","Bimonthly (Once in two months)","HASAN JAWAID KHAN","NATIONAL INSTITUTE OF SCIENCE COMMUNICATION & INFORMATION RESOURCES","Delhi","New Delhi"
"26049","INDIAN JOURNAL OF ENVIRONMENTAL PROTECTION","40280","18-07-1983","English","Monthly","MOHINI KUMAR","MOHINI KUMAR","Uttar Pradesh","Varanasi"
"26050","INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY","7093","12-12-2005","English","Monthly","HASAN JAWAID KHAN","NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCES (NISCAIR)","Delhi","New Delhi"
"26051","INDIAN JOURNAL OF FERTILISERS","DELENG/2005/14813","19-07-2011","English","Monthly","Ramakrishnan Doraiswami","THE FERTILISER ASSOCIATION OF INDIA","Delhi","New Delhi"
"26052","INDIAN JOURNAL OF FINANCE","DELENG/2007/20146","18-06-2007","English","Monthly","SATYA GILANI","ASSOCIATED MANAGEMENT CONSULTANTS PVT. LTD.","Delhi","New Delhi"
"26053","INDIAN JOURNAL OF HEALTH SCIENCES AND BIOMEDICAL RESEARCH KLEU","MAHENG/2017/74385","17-01-2018","English","Half Yearly","HEMANT RAMESHCHANDRA MANJREKAR","KLE UNIVERSITY FORMERLY KNOWN AS KLE ACADEMY OF HIGHER EDUCATION AND RESEARCH","Maharashtra","Mumbai"
"26054","INDIAN JOURNAL OF HUMAN DEVELOPMENT","DELENG/2015/64023","02-09-2015","English","Monthly","VIVEK MEHRA","INSTITUTE FOR HUMAN DEVELOPMENT","Delhi","New Delhi"
"26055","INDIAN JOURNAL OF INTEGRATED RESEARCH AND ANALYSIS","UPBIL/2018/75484","13-06-2018","English, HINDI","Quarterly","PRAMOD KUMAR VERMA","SANSKRITI WELFARE TRUST","Uttar Pradesh","Varanasi"
"26056","INDIAN JOURNAL OF LAW AND GOVERNANCE(CBPBU)","WBENG/2020/81733","25-07-2022","English","Annual","PROF. (DR) RAJENDRA DHAR DUBAY","DEPARTMENT OF LAW, COOCH BEHAR PANCHANAN BARMA UNIVERSITY","West Bengal","Cooch Behar"
"26057","INDIAN JOURNAL OF MARKETING","16294","12-12-2005","English","Monthly","Deepak Sawhney","ASSOCIATED MANAGEMENT CONSULTANATS PVT. LTD.","Delhi","New Delhi"
"26058","INDIAN JOURNAL OF MEDICAL AND PAEDIATRIC ONCOLOGY","MAHENG/2012/42395","18-05-2012","English","Quarterly","HEMANT R. MANJREKAR","INDIAN SOCIETY OF MEDICAL AND PAEDIATRIC ONCOLOGY","Maharashtra","Mumbai"
"26059","INDIAN JOURNAL OF MEDICAL BIOCHEMISTRY AMBI","DELENG/2017/74540","02-02-2018","English","Half Yearly","JITENDAR PAL VIJ","ASSOCIATION OF MEDICAL BIOCHEMISTS OF INDIA","Delhi","New Delhi"
"26060","INDIAN JOURNAL OF MEDICAL ETHICS","MAHENG/2016/67188","01-06-2016","English","Quarterly","DR. SANJAY S. NAGRAL","FORUM FOR MEDICAL ETHICS SOCIETY","Maharashtra","Mumbai"
"26061","INDIAN JOURNAL OF MEDICAL MICROBIOLOGY","MAHENG/2012/41274","23-03-2012","English","Quarterly","NIPU KUMAR","INDIAN ASSOCIATION OF MEDICAL MICROBIOLOGY","Maharashtra","Mumbai"
"26062","INDIAN JOURNAL OF MEDICAL RESEARCH","2223","04-03-1957","English","Monthly","T. D. JOSHI","INDIAN COUNCIL OF MEDICAL RESEARCH","Delhi","New Delhi"
"26063","INDIAN JOURNAL OF NATURAL PRODUCTS AND RESOURCES","DELENG/2010/31945","19-04-2010","English","Quarterly","HASAN JAWAID KHAN","NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCES","Delhi","New Delhi"
"26064","INDIAN JOURNAL OF NEPHROLOGY","MAHENG/2011/39141","07-10-2011","English","Bimonthly (Once in two months)","NIPU KUMAR NATH","INDIAN SOCIETY OF NEPHROLOGY","Maharashtra","Mumbai"
"26065","INDIAN JOURNAL OF OPHTHALMOLOGY","26739","21-07-2014","English","Monthly","PROF. DR. S. NATARAJAN","ALL INDIA OPHTHALMOLOGICAL SOCIETY, MUMBAI","Delhi","New Delhi"
"26066","INDIAN JOURNAL OF PAEDIATRIC DERMATOLOGY","MAHENG/2012/46641","30-11-2012","English","Quarterly","NIPU KUMAR NATH","INDIAN SOCIETY OF PAEDIATRIC DERMATOLOGY","Maharashtra","Mumbai"
"26067","INDIAN JOURNAL OF PAIN","MAHENG/2013/51767","03-09-2013","English","Four Monthly","NIPU KUMAR NATH","INDIAN SOCIETY FOR STUDY OF PAIN","Maharashtra","Mumbai"
"26068","INDIAN JOURNAL OF PEDIATRICS","21968","12-12-2005","English","Monthly","DR. I. C. VERMA","DR.K.C.CHAUDHURI FOUNDATION","Delhi","New Delhi"
"26069","INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES","14000","18-05-1967","English","Bimonthly (Once in two months)","DR. RAO V S V VALMUDI","INDIAN PHARMACEUTICAL ASSOCIATION","Maharashtra","Mumbai"
"26070","INDIAN JOURNAL OF PHYSICS","5108","14-03-1955","English","Monthly","PROF. P.G. GHOSH","INDIAN ASSOCIATION FOR THE CULTIVATION OF SCIENCE","West Bengal","Kolkata"
"26071","INDIAN JOURNAL OF PSYCHOLOGICAL MEDICINE","MAHENG/2011/38799","06-09-2011","English","Half Yearly","HEMANT R. MANJREKAR","OFFICIAL PUBLICATION OF INDIAN PSYCHIATRIC SOCIETY, SOUTH ZONE","Maharashtra","Mumbai"
"26072","INDIAN JOURNAL OF PUBLIC ADMINISTRATION","4809","12-12-2005","English","Quarterly","VIVEK MEHRA","INDIAN INSTITUTE OF PUBLIC ADMINISTRATION","Delhi","Mumbai"
"26073","INDIAN JOURNAL OF PURE & APPLIED PHYSICS","7092","12-12-2005","English","Monthly","HASAN JAWAID KHAN","NATIONAL INSTITUTE OF SCIENCE COMMUNICATION & INFORMATION RESOURCES (NISCAIR)","Delhi","New Delhi"
"26074","INDIAN JOURNAL OF RADIO AND SPACE PHYSICS","23885","01-05-2009","English","Bimonthly (Once in two months)","DEEKSHA BIST","NISCAIR","Delhi","New Delhi"
"26075","INDIAN JOURNAL OF RESEARCH IN CAPITAL MARKETS","DELENG/2014/59409","06-01-2015","English","Bi-Annual","Deepak Sawhney","ASSOCIATED MANAGEMENT CONSULTANTS PVT.LTD","Delhi","New Delhi"
"26076","INDIAN JOURNAL OF RESPIRATORY CARE IARC","MAHENG/2019/78265","11-12-2019","English","Half Yearly","SAMRUDH SATDAS KHADTALE","INDIAN ASSOCIATION OF RESPIRATORY CARE","Maharashtra","Mumbai"
"26077","INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE","DELENG/2015/62099","25-05-2015","English","Quarterly","HASAN JAWAID KHAN","NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCE","Delhi","New Delhi"
"26078","INDIAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY","MAHENG/2015/59896","29-01-2015","English","Quarterly","SATISH PANDURANG SAWANT","VASCULAR SOCIETY OF INDIA","Maharashtra","Mumbai"
"26079","INDIAN JOURNALIST","APTEL/2017/73025","29-09-2017","Telugu","Monthly","PACHIKALAPADU GANGANNA","PACHIKALAPADU GANGANNA","Andhra Pradesh","Y.S.R."
"26080","INDIAN KENNEL GAZETTE","69827","22-01-1999","English","Monthly","C.V. SUDARSAN","THE KENNEL CLUB OF INDIA","Tamil Nadu","Chennai"
"26081","INDIAN LEADER","UPHIN/2002/07661","09-09-2002","Hindi","Fortnightly","JAHID SIDDIQUI","JAHID SIDDIQUI","Uttar Pradesh","Prayagraj"
"26082","INDIAN LEATHER","11898","16-06-1967","English","Monthly","S. SANKARAN","S. SANKARAN","Tamil Nadu","Chennai"
"26083","INDIAN LEGEND","APTEL/2015/65288","18-12-2015","Telugu","Weekly","PEREBOINA AJAY INDIAN","PEREBOINA AJAY INDIAN","Andhra Pradesh","Guntur"
"26084","INDIAN LEGISLATURE","APENG/2014/54388","31-01-2014","English","Monthly","SUNEEL KUMAR APPAJI","SUNEEL KUMAR APPAJI","Telangana","Rangareddy"
"26085","INDIAN LION","MPHIN/2021/84943","31-08-2023","Hindi","Weekly","VIJAY SINGH THAKUR","VIJAY SINGH THAKUR","Madhya Pradesh","Indore"
"26086","INDIAN LOBBY","UPHIN/2021/82529","25-10-2022","Hindi","Monthly","NILAM KUMARI","NILAM KUMARI","Uttar Pradesh","Lucknow"
"26087","INDIAN LOOK","CHHHIN/2013/51372","12-08-2013","Hindi","Monthly","MANJU TIWARI","MANJU TIWARI","Chhattisgarh","Raipur"
"26088","INDIAN LOTUS","UPENG/2015/62571","15-06-2015","English","Daily","RAKSHA SINHA","RAKSHA SINHA","Uttar Pradesh","Lucknow"
"26089","INDIAN LOTUS","UPBIL/2014/60217","16-02-2015","English, HINDI","Monthly","RAKSHA SINHA","RAKSHA SINHA","Uttar Pradesh","Lucknow"
"26090","INDIAN MAIL","63317","27-02-1996","Hindi","Fortnightly","HANUMANTH KISHORE CHATURVEDI","HANUMANTH KISHORE CHATURVEDI","Rajasthan","Jaipur"
"26091","INDIAN MANAGEMENT","7140","01-07-2010","English","Monthly","NANDAN SINGH RAWAT","BUSINESS STANDARD LTD.","Delhi","New Delhi"
"26092","INDIAN MARK","MPHIN/2021/81394","13-04-2022","Hindi","Monthly","VISHAL RAMOSHI","VISHAL RAMOSHI","Madhya Pradesh","Bhopal"
"26093","INDIAN MASS NEWS","MAHHIN/2007/19698","07-05-2007","Hindi","Weekly","SHAIKH MOHD ALIM","SHAIKH MOHD. ALIM","Maharashtra","Mumbai"
"26094","Indian Masterminds Spotlight","UPBIL/25/A0124","21-04-2025","English, Hindi","Monthly","Prabhakar Singh","Indian Masterminds Research Private Limited","Uttar Pradesh","Gautam Buddha Nagar"
"26095","INDIAN MEDIA TIMES","MPHIN/2019/78313","26-12-2019","Hindi","Monthly","SHIVAM JUNEJA","SHIVAM JUNEJA","Madhya Pradesh","Bhopal"
"26096","INDIAN MEDIA TIMES","MPHIN/2016/67968","29-07-2016","Hindi","Weekly","SHIVAM JUNEJA","SHIVAM JUNEJA","Madhya Pradesh","Bhopal"
"26097","INDIAN MEDIA WORLD","ODIBIL/2010/39950","12-12-2011","English, Oriya","Monthly","ADWAITA PRASAD BISWAL","ADWAITA PRASAD BISWAL","Odisha","Sundargarh"
"26098","INDIAN MEDICAL GAZETTE","5258","26-09-1962","English","Monthly","AMAR PANDEYA","AMAR PANDEYA","West Bengal","Kolkata"
"26099","INDIAN MEDICINE","3303","23-01-1954","Telugu","Monthly","D L NARAYANA","INDIAN MEDICINE HOUSE","Andhra Pradesh","Krishna"
"26100","Indian Mentor","KNKAN/25/A1732","07-07-2025","Kannada","Daily","Chetan Hanamanth Kallimani","Chetan Hanamanth Kallimani","Karnataka","Bagalkot"
"26101","INDIAN MIND","JHAHIN/2018/75482","30-07-2018","Hindi","Monthly","SUNIL MANTHAN SHARMA","SUNIL MANTHAN SHARMA","Jharkhand","Giridih"
"26102","INDIAN MINING JOURNAL","5022","29-05-1952","English","Monthly","P. K. MENON","ENGINEERING & TECHNOLOGY","West Bengal","Kolkata"
"26103","INDIAN MINORITIES","42723","27-01-1987","","Monthly","R ZAMAAL NAZEEM","T SADAGAON","Tamil Nadu","Madurai"
"26104","INDIAN MIRROR NEWS","KARKAN/2015/71635","16-05-2017","Kannada","Daily","MUTTURAJ H. DODAMANI","MUTTURAJ.H.DODAMANI","Karnataka","Bagalkot"
"26105","INDIAN MORCHA","UTTHIN/2015/66396","15-03-2016","Hindi","Weekly","SHAMEEM KHAN","SHAMEEM KHAN","Uttarakhand","Udham Singh Nagar"
"26106","INDIAN NADAR MURASU","55354","07-08-2012","Tamil","Monthly","K.M. JULIAN","K.M. JULIAN","Tamil Nadu","Chennai"
"26107","INDIAN NALIKERA JOURNAL","KERMAL/2009/32819","24-07-2013","Malayalam","Monthly","Sona john","COCONUT DEVELOPMENT  BOARD","Kerala","Ernakulam"
"26108","INDIAN NATURE","DELSAN/2011/40745","13-02-2012","Sanskrit","Monthly","VINAY KUMAR","VINAY KUMAR","Delhi","New Delhi"
"26109","INDIAN NATURE","DELSAN/2012/47713","29-01-2013","Sanskrit","Daily","VINAY KUMAR","VINAY KUMAR","Delhi","New Delhi"
"26110","INDIAN NEWS ADDA","MPHIN/2021/85712","13-11-2023","Hindi","Annual","DUSHYANT KUNTE","DUSHYANT KUNTE","Madhya Pradesh","Indore"
"26111","INDIAN NEWS ECHO","UPENG/2009/27370","30-03-2009","English","Daily","VIJAY KUMAR CHOPRA","VIJAY KUMAR CHOPRA","Uttar Pradesh","Gautam Buddha Nagar"
"26112","INDIAN NEWSLINE SERVICES","DELHIN/2008/23334","19-03-2008","Hindi","Monthly","PARDEEP MAHAJAN","PARDEEP MAHAJAN","Delhi","New Delhi"
"26113","INDIAN NEWSPAPER AND MEDIA ASSOCIATION PHOTO JOURNAL","KARENG/2021/85247","25-07-2023","English","Monthly","J. NAGABHUSHANAM","INDIAN NEWSPAPER & MEDIA ASSOCIATION","Karnataka","Bengaluru"
"26114","INDIAN OBSERVER","DLENG/26/A2752","22-04-2026","English","Daily","Gurinder Singh","Gurinder Singh","Delhi","New Delhi"
"26115","INDIAN OBSERVER","UAENG/26/A2751","22-04-2026","English","Daily","Gurinder Singh","Gurinder Singh","Uttarakhand","Dehradun"
"26116","INDIAN OBSERVER","4969","03-07-1995","English","Fortnightly","GURINDER SINGH","GURINDER SINGH","Delhi","New Delhi"
"26117","INDIAN ORGANIC FARMING","MAHMAR/2021/80997","16-03-2022","Marathi","Weekly","GAJANAN BHAURAO BHASME","GAJANAN BHAURAO BHASME","Maharashtra","Pune"
"26118","INDIAN PEACE TIMES","DELBIL/2005/15534","27-10-2005","English, HINDI","Monthly","RAMESH KUMAR PASSI","RAMESH KUMAR PASSI","Delhi","New Delhi"
"26119","INDIAN PEDIATRICS","8679","06-05-2014","English","Monthly","DEVENDRA MISHRA","INDIAN ACADEMY OF PEDIATRICS","Delhi","New Delhi"
"26120","INDIAN PEOPLES NEWS","GUJMUL/2014/57142","11-09-2014","English, Gujarati, Hindi","Weekly","GAURANGKUMAR BHANUPRASAD JANI","GAURANGKUMAR BHANUPRASAD JANI","Gujarat","Gandhinagar"
"26121","INDIAN PEOPLES TIMES","MPHIN/2015/62170","26-05-2015","Hindi","Monthly","JASVINDER SINGH MAAN","ASHOK BHARGAV","Madhya Pradesh","Bhopal"
"26122","INDIAN PHOTO ARTS","WBBIL/2014/56915","04-09-2014","English, Bengali","Quarterly","PRASUN MAJUMDAR","PRASUN MAJUMDAR","West Bengal","North 24 Parganas"
"26123","INDIAN PLAN","UTTHIN/2017/72411","23-06-2017","Hindi","Fortnightly","SUDHIR SHARMA","VISION GLOBAL PLUS FOUNDATION TRUST","Uttarakhand","Dehradun"
"26124","INDIAN PLAST TIMES","MPHIN/2015/64451","28-10-2015","Hindi","Weekly","SACHIN BANSAL","SACHIN BANSAL","Madhya Pradesh","Indore"
"26125","INDIAN PLUMBING TODAY","DELENG/2019/79105","26-11-2020","English","Monthly","CHANDRA SHEKHAR GUPTA","INDIAN PLUMBING ASSOCIATION","Delhi","New Delhi"
"26126","INDIAN PLUMBING TODAY","GUJENG/2012/43527","12-11-2012","English","Monthly","KAMAL KHOKHANI","INDIAN PLUMBING ASSOCIATION","Gujarat","Ahmedabad"
"26127","INDIAN POLICE COMMUNIGUE","71676","03-08-1998","English, HINDI","Monthly","SANTOSH SAXENA","SANTOSH SAXENA","Uttar Pradesh","Bareilly"
"26128","INDIAN POLITICS","70224","03-12-1999","Hindi","Monthly","NEHA RAI","NEHA RAI","Uttar Pradesh","Lucknow"
"26129","INDIAN POULTRY REVIEW","18320","23-09-1970","English","Fortnightly","GOUTAM NARAYAN GHOSH","GANTAM NARAYAN GHOSH","West Bengal","Kolkata"
"26130","INDIAN POWER","APTEL/2022/85672","12-12-2023","Telugu","Monthly","CHANDANA MADANA VENKATA NAGA MALLESWARA RAO","CHANDANA MADANA VENKATA NAGA MALLESWARA RAO","Andhra Pradesh","N T R"
"26131","INDIAN PRASHASAN","DELHIN/2005/14579","24-05-2005","Hindi","Weekly","ZULFIKAR ALI ANSARI","ZULFIKAR ALI ANSARI","Delhi","New Delhi"
"26132","INDIAN PRAVASI","KERMAL/2014/63893","25-08-2015","Malayalam","Monthly","ANAS","ANAS","Kerala","Thiruvananthapuram"
"26133","INDIAN PRINTER AND PUBLISHER","34533","30-12-2013","English","Monthly","NARESH KHANNA","NARESH KHANNA","Delhi","New Delhi"
"26134","INDIAN PSYCHIATRIC SOCIETY TELANGANA STATE BRANCH TELANGANA  JOURNAL OF PSYCHIATRY","TELENG/2020/80557","26-11-2021","English","Half Yearly","DR.V GEORGE REDDY","INDIAN PSYCHIATRIC SOCIETY TELANGANA STATE BRANCH","Telangana","Hyderabad"
"26135","Indian Public","UPBIL/26/A3834","18-05-2026","English, Hindi","Monthly","Priyanka Singh","Priyanka Singh","Uttar Pradesh","Lucknow"
"26136","Indian Public pulse","TGBIL/26/A4724","05-06-2026","Telugu, English","Monthly","Shruthi Balthu","Shruthi Balthu","Telangana","Rangareddy"
"26137","INDIAN PUBLICATION NEWS","MPHIN/26/A4075","21-05-2026","Hindi","Monthly","ABHA JAIN","ABHA JAIN","Madhya Pradesh","Vidisha"
"26138","INDIAN PULSAR","MPHIN/2011/39583","15-11-2011","Hindi","Monthly","SANTOSH ARORA","SANTOSH ARORA","Madhya Pradesh","Gwalior"
"26139","INDIAN PULSE","UPHIN/2014/62188","27-05-2015","Hindi","Weekly","BRAHMA DEO MISHRA","BRAHMA DEO MISHRA","Uttar Pradesh","Gorakhpur"
"26140","INDIAN PUNCH","39728","17-11-1992","HINDI","Daily","VISHAL KUMAR","VISHAL KUMAR","Jharkhand","Deoghar"
